"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",100,"Transfers In From",100,"Alvord ISD (249901)",-9999999
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",100,"Transfers In From",100,"Birdville ISD (220902)",-9999999
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",100,"Transfers In From",100,"Boyd ISD (249902)",13
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",100,"Transfers In From",100,"Bridgeport ISD (249903)",127
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",100,"Transfers In From",100,"Brock ISD (184909)",-9999999
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",100,"Transfers In From",100,"Chico ISD (249904)",5
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",100,"Transfers In From",100,"Decatur ISD (249905)",32
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",100,"Transfers In From",100,"Eagle Mt-Saginaw ISD (220918)",-9999999
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",100,"Transfers In From",100,"Northwest ISD (061911)",-9999999
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",100,"Transfers In From",100,"Peaster ISD (184908)",-9999999
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",100,"Transfers In From",100,"Springtown ISD (184902)",25
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",100,"Transfers In From",100,"Weatherford ISD (184903)",-9999999
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",100,"Transfers In From",200,"","."
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",100,"Transfers In From",200,"Total Transfers In",217
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",100,"Transfers In From",300,"","."
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",200,"Transfers Out To",100,"Azle ISD (220915)",-9999999
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",200,"Transfers Out To",100,"Bowie ISD (169901)",-9999999
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",200,"Transfers Out To",100,"Boyd ISD (249902)",-9999999
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",200,"Transfers Out To",100,"Bridgeport ISD (249903)",13
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",200,"Transfers Out To",100,"Chico ISD (249904)",-9999999
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",200,"Transfers Out To",100,"Decatur ISD (249905)",17
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",200,"Transfers Out To",100,"Fort Worth ISD (220905)",-9999999
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",200,"Transfers Out To",100,"Northwest ISD (061911)",-9999999
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",200,"Transfers Out To",100,"Springtown ISD (184902)",6
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",200,"Transfers Out To",100,"Weatherford ISD (184903)",-9999999
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",200,"Transfers Out To",200,"","."
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",200,"Transfers Out To",200,"Total Transfers Out",49
"2014-15",11,"Region XI Fort Worth","Paradise ISD (249906)",200,"Transfers Out To",300,"","."

