"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2017-2018",19,"Region XIX El Paso","Anthony ISD (071906)","Traditional ISD/CSD",100,"Transfers In From",100,"Canutillo ISD (071907)",-999
"2017-2018",19,"Region XIX El Paso","Anthony ISD (071906)","Traditional ISD/CSD",100,"Transfers In From",100,"El Paso ISD (071902)",-999
"2017-2018",19,"Region XIX El Paso","Anthony ISD (071906)","Traditional ISD/CSD",100,"Transfers In From",100,"Socorro ISD (071909)",-999
"2017-2018",19,"Region XIX El Paso","Anthony ISD (071906)","Traditional ISD/CSD",100,"Transfers In From",100,"Ysleta ISD (071905)",-999
"2017-2018",19,"Region XIX El Paso","Anthony ISD (071906)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2017-2018",19,"Region XIX El Paso","Anthony ISD (071906)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",17
"2017-2018",19,"Region XIX El Paso","Anthony ISD (071906)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2017-2018",19,"Region XIX El Paso","Anthony ISD (071906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Burnham Wood Charter School Distri (071801)",16
"2017-2018",19,"Region XIX El Paso","Anthony ISD (071906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Canutillo ISD (071907)",38
"2017-2018",19,"Region XIX El Paso","Anthony ISD (071906)","Traditional ISD/CSD",200,"Transfers Out To",100,"El Paso Academy (071804)",-999
"2017-2018",19,"Region XIX El Paso","Anthony ISD (071906)","Traditional ISD/CSD",200,"Transfers Out To",100,"El Paso ISD (071902)",29
"2017-2018",19,"Region XIX El Paso","Anthony ISD (071906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Premier High Schools (072801)",-999
"2017-2018",19,"Region XIX El Paso","Anthony ISD (071906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-999
"2017-2018",19,"Region XIX El Paso","Anthony ISD (071906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Ysleta ISD (071905)",-999
"2017-2018",19,"Region XIX El Paso","Anthony ISD (071906)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2017-2018",19,"Region XIX El Paso","Anthony ISD (071906)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",-999
"2017-2018",19,"Region XIX El Paso","Anthony ISD (071906)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

