T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","REPORT_DISTNAME_NUMBER_PROPCASE","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND_PROP","TRANSFERS_IN_OUT"
"2019-2020",04,"Region IV Houston","Katy ISD (101914)","Traditional ISD/CSD",100,"Transfers In From",100,"Alief ISD (101903)",-999
"2019-2020",04,"Region IV Houston","Katy ISD (101914)","Traditional ISD/CSD",100,"Transfers In From",100,"Bellville ISD (008901)",-999
"2019-2020",04,"Region IV Houston","Katy ISD (101914)","Traditional ISD/CSD",100,"Transfers In From",100,"Brazos ISD (008903)",-999
"2019-2020",04,"Region IV Houston","Katy ISD (101914)","Traditional ISD/CSD",100,"Transfers In From",100,"Columbus ISD (045902)",-999
"2019-2020",04,"Region IV Houston","Katy ISD (101914)","Traditional ISD/CSD",100,"Transfers In From",100,"Cypress-Fairbanks ISD (101907)",112
"2019-2020",04,"Region IV Houston","Katy ISD (101914)","Traditional ISD/CSD",100,"Transfers In From",100,"Fayetteville ISD (075906)",-999
"2019-2020",04,"Region IV Houston","Katy ISD (101914)","Traditional ISD/CSD",100,"Transfers In From",100,"Fort Bend ISD (079907)",33
"2019-2020",04,"Region IV Houston","Katy ISD (101914)","Traditional ISD/CSD",100,"Transfers In From",100,"Hearne ISD (198905)",-999
"2019-2020",04,"Region IV Houston","Katy ISD (101914)","Traditional ISD/CSD",100,"Transfers In From",100,"Hempstead ISD (237902)",-999
"2019-2020",04,"Region IV Houston","Katy ISD (101914)","Traditional ISD/CSD",100,"Transfers In From",100,"Houston ISD (101912)",12
"2019-2020",04,"Region IV Houston","Katy ISD (101914)","Traditional ISD/CSD",100,"Transfers In From",100,"Klein ISD (101915)",-999
"2019-2020",04,"Region IV Houston","Katy ISD (101914)","Traditional ISD/CSD",100,"Transfers In From",100,"La Porte ISD (101916)",-999
