"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2017-2018",17,"Region XVII Lubbock","Post ISD (085902)","Traditional ISD/CSD",100,"Transfers In From",100,"Lubbock ISD (152901)",-999
"2017-2018",17,"Region XVII Lubbock","Post ISD (085902)","Traditional ISD/CSD",100,"Transfers In From",100,"Ropes ISD (110905)",-999
"2017-2018",17,"Region XVII Lubbock","Post ISD (085902)","Traditional ISD/CSD",100,"Transfers In From",100,"Slaton ISD (152903)",-999
"2017-2018",17,"Region XVII Lubbock","Post ISD (085902)","Traditional ISD/CSD",100,"Transfers In From",100,"Southland ISD (085903)",-999
"2017-2018",17,"Region XVII Lubbock","Post ISD (085902)","Traditional ISD/CSD",100,"Transfers In From",100,"Spur ISD (063903)",-999
"2017-2018",17,"Region XVII Lubbock","Post ISD (085902)","Traditional ISD/CSD",100,"Transfers In From",100,"Tahoka ISD (153904)",-999
"2017-2018",17,"Region XVII Lubbock","Post ISD (085902)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2017-2018",17,"Region XVII Lubbock","Post ISD (085902)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",15
"2017-2018",17,"Region XVII Lubbock","Post ISD (085902)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2017-2018",17,"Region XVII Lubbock","Post ISD (085902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Borden County ISD (017901)",16
"2017-2018",17,"Region XVII Lubbock","Post ISD (085902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Southland ISD (085903)",41
"2017-2018",17,"Region XVII Lubbock","Post ISD (085902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Tahoka ISD (153904)",-999
"2017-2018",17,"Region XVII Lubbock","Post ISD (085902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Wilson ISD (153907)",-999
"2017-2018",17,"Region XVII Lubbock","Post ISD (085902)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2017-2018",17,"Region XVII Lubbock","Post ISD (085902)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",-999
"2017-2018",17,"Region XVII Lubbock","Post ISD (085902)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

