T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",100,"Transfers In From",100,"AXTELL ISD  -  161918",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",100,"Transfers In From",100,"BOSQUEVILLE ISD  -  161923",10
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",100,"Transfers In From",100,"BRUCEVILLE-EDDY ISD  -  161919",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",100,"Transfers In From",100,"CHILTON ISD  -  073901",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",100,"Transfers In From",100,"CHINA SPRING ISD  -  161920",22
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",100,"Transfers In From",100,"CONNALLY ISD  -  161921",30
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",100,"Transfers In From",100,"GHOLSON ISD  -  161925",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",100,"Transfers In From",100,"KILLEEN ISD  -  014906",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",100,"Transfers In From",100,"LA VEGA ISD  -  161906",26
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",100,"Transfers In From",100,"LORENA ISD  -  161907",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",100,"Transfers In From",100,"MARLIN ISD  -  073903",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",100,"Transfers In From",100,"MART ISD  -  161908",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",100,"Transfers In From",100,"MIDWAY ISD  -  161903",71
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",100,"Transfers In From",100,"MOODY ISD  -  161910",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",100,"Transfers In From",100,"RIESEL ISD  -  161912",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",100,"Transfers In From",100,"ROBINSON ISD  -  161922",20
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",100,"Transfers In From",100,"TEMPLE ISD  -  014909",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",100,"Transfers In From",100,"VALLEY MILLS ISD  -  018904",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",100,"Transfers In From",100,"WEST ISD  -  161916",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",206
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"AQUILLA ISD  -  109912",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"AUSTIN ISD  -  227901",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"BOSQUEVILLE ISD  -  161923",39
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"BROOKS ACADEMIES OF TEXAS  -  015830",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"BRUCEVILLE-EDDY ISD  -  161919",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"CHILTON ISD  -  073901",12
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"CHINA SPRING ISD  -  161920",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"CONNALLY ISD  -  161921",20
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"COPPERAS COVE ISD  -  050910",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"CRAWFORD ISD  -  161901",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"DALLAS ISD  -  057905",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"GATESVILLE ISD  -  050902",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"GHOLSON ISD  -  161925",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"GREAT HEARTS TEXAS  -  015835",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"GROESBECK ISD  -  147902",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"HALLSBURG ISD  -  161924",14
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"HALLSVILLE ISD  -  102904",46
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"HARMONY PUBLIC SCHOOLS - NORTH TEXAS  -  1618",1018
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"HUBBARD ISD  -  109905",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"LA VEGA ISD  -  161906",35
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"LORENA ISD  -  161907",11
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"MART ISD  -  161908",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"MCGREGOR ISD  -  161909",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"MEXIA ISD  -  147903",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"MIDWAY ISD  -  161903",131
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"MOODY ISD  -  161910",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"PENELOPE ISD  -  109914",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"PREMIER HIGH SCHOOLS  -  072801",90
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"RAPOPORT ACADEMY PUBLIC SCHOOL  -  161802",668
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"RIESEL ISD  -  161912",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"ROBINSON ISD  -  161922",58
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"ROSCOE COLLEGIATE ISD  -  177901",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"SHERMAN ISD  -  091906",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"TEXAS COLLEGE PREPARATORY ACADEMIES  -  22180",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"TEXAS TECH UNIVERSITY K-12  -  152504",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"UNIVERSITY OF TEXAS AT AUSTIN H S  -  227506",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"UNIVERSITY OF TEXAS UNIVERSITY CHARTER SCHOOL",86
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"VALLEY MILLS ISD  -  018904",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"WACO CHARTER SCHOOL  -  161801",185
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",100,"WEST ISD  -  161916",-999
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",2499
"2021-2022",12,"REGION XII WACO","WACO ISD  -  161914","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

 -999 indicates counts or percentages are not available (i.e. masked) to comply with the Family Educational Rights and Privacy Act (FERPA).

Masked numbers are typically small although larger numbers may be masked to prevent imputation.

The REPORT_NUMBER column and the LINE_GROUP_NUMBER column are added to assist sorting and filtering of rows in the file.

