T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","REPORT_DISTNAME_NUMBER_PROPCASE","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND_PROP","TRANSFERS_IN_OUT"
"2019-2020",04,"Region IV Houston","Clear Creek ISD (084910)","Traditional ISD/CSD",100,"Transfers In From",100,"Alvin ISD (020901)",30
"2019-2020",04,"Region IV Houston","Clear Creek ISD (084910)","Traditional ISD/CSD",100,"Transfers In From",100,"Burton ISD (239903)",-999
"2019-2020",04,"Region IV Houston","Clear Creek ISD (084910)","Traditional ISD/CSD",100,"Transfers In From",100,"Cypress-Fairbanks ISD (101907)",-999
"2019-2020",04,"Region IV Houston","Clear Creek ISD (084910)","Traditional ISD/CSD",100,"Transfers In From",100,"Danbury ISD (020904)",-999
"2019-2020",04,"Region IV Houston","Clear Creek ISD (084910)","Traditional ISD/CSD",100,"Transfers In From",100,"Deer Park ISD (101908)",-999
"2019-2020",04,"Region IV Houston","Clear Creek ISD (084910)","Traditional ISD/CSD",100,"Transfers In From",100,"Dickinson ISD (084901)",114
"2019-2020",04,"Region IV Houston","Clear Creek ISD (084910)","Traditional ISD/CSD",100,"Transfers In From",100,"Fort Bend ISD (079907)",-999
"2019-2020",04,"Region IV Houston","Clear Creek ISD (084910)","Traditional ISD/CSD",100,"Transfers In From",100,"Friendswood ISD (084911)",19
"2019-2020",04,"Region IV Houston","Clear Creek ISD (084910)","Traditional ISD/CSD",100,"Transfers In From",100,"Galena Park ISD (101910)",-999
"2019-2020",04,"Region IV Houston","Clear Creek ISD (084910)","Traditional ISD/CSD",100,"Transfers In From",100,"Galveston ISD (084902)",12
"2019-2020",04,"Region IV Houston","Clear Creek ISD (084910)","Traditional ISD/CSD",100,"Transfers In From",100,"Goose Creek CISD (101911)",-999
