"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2016-2017",13,"Region XIII Austin","Flatonia ISD (075901)","Traditional ISD/CSD",100,"Transfers In From",100,"Luling ISD (028903)",-9999999
"2016-2017",13,"Region XIII Austin","Flatonia ISD (075901)","Traditional ISD/CSD",100,"Transfers In From",100,"Moulton ISD (143902)",9
"2016-2017",13,"Region XIII Austin","Flatonia ISD (075901)","Traditional ISD/CSD",100,"Transfers In From",100,"Schulenburg ISD (075903)",22
"2016-2017",13,"Region XIII Austin","Flatonia ISD (075901)","Traditional ISD/CSD",100,"Transfers In From",100,"Smithville ISD (011904)",5
"2016-2017",13,"Region XIII Austin","Flatonia ISD (075901)","Traditional ISD/CSD",100,"Transfers In From",100,"Waelder ISD (089905)",10
"2016-2017",13,"Region XIII Austin","Flatonia ISD (075901)","Traditional ISD/CSD",100,"Transfers In From",100,"Weimar ISD (045905)",-9999999
"2016-2017",13,"Region XIII Austin","Flatonia ISD (075901)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2016-2017",13,"Region XIII Austin","Flatonia ISD (075901)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",-9999999
"2016-2017",13,"Region XIII Austin","Flatonia ISD (075901)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2016-2017",13,"Region XIII Austin","Flatonia ISD (075901)","Traditional ISD/CSD",200,"Transfers Out To",100,"La Grange ISD (075902)",16
"2016-2017",13,"Region XIII Austin","Flatonia ISD (075901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Moulton ISD (143902)",-9999999
"2016-2017",13,"Region XIII Austin","Flatonia ISD (075901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Premier High Schools (072801)",-9999999
"2016-2017",13,"Region XIII Austin","Flatonia ISD (075901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Schulenburg ISD (075903)",6
"2016-2017",13,"Region XIII Austin","Flatonia ISD (075901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Smithville ISD (011904)",17
"2016-2017",13,"Region XIII Austin","Flatonia ISD (075901)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2016-2017",13,"Region XIII Austin","Flatonia ISD (075901)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2016-2017",13,"Region XIII Austin","Flatonia ISD (075901)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

