"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",100,"Transfers In From",100,"Donna ISD (108902)",-9999999
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",100,"Transfers In From",100,"Edinburg CISD (108904)",54
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",100,"Transfers In From",100,"Hidalgo ISD (108905)",-9999999
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",100,"Transfers In From",100,"La Feria ISD (031905)",-9999999
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",100,"Transfers In From",100,"La Joya ISD (108912)",24
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",100,"Transfers In From",100,"McAllen ISD (108906)",152
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",100,"Transfers In From",100,"Mercedes ISD (108907)",-9999999
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",100,"Transfers In From",100,"Mission CISD (108908)",77
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",100,"Transfers In From",100,"Pharr-San Juan-Alamo ISD (108909)",9
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",100,"Transfers In From",100,"Rio Grande City CISD (214901)",-9999999
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",100,"Transfers In From",100,"Valley View ISD (108916)",-9999999
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",100,"Transfers In From",100,"Weslaco ISD (108913)",-9999999
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",100,"Transfers In From",200,,"."
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",100,"Transfers In From",200,"Total Transfers In",327
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",100,"Transfers In From",300,,"."
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",200,"Transfers Out To",100,"Donna ISD (108902)",-9999999
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",200,"Transfers Out To",100,"Edinburg CISD (108904)",27
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",200,"Transfers Out To",100,"Excellence In Leadership Academy (108809)",15
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",200,"Transfers Out To",100,"Harlingen CISD (031903)",-9999999
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",200,"Transfers Out To",100,"Hidalgo ISD (108905)",11
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",200,"Transfers Out To",100,"Horizon Montessori Public Schools (108802)",58
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",200,"Transfers Out To",100,"Idea Public Schools (108807)",387
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",200,"Transfers Out To",100,"John H Wood Jr Public Charter Dist (015808)",-9999999
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",200,"Transfers Out To",100,"La Joya ISD (108912)",37
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",200,"Transfers Out To",100,"McAllen ISD (108906)",229
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",200,"Transfers Out To",100,"Midvalley Academy Charter District (108804)",-9999999
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",200,"Transfers Out To",100,"Mission CISD (108908)",202
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",200,"Transfers Out To",100,"Pharr-San Juan-Alamo ISD (108909)",19
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",200,"Transfers Out To",100,"Premier High Schools (072801)",18
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",11
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",200,"Transfers Out To",100,"Vanguard Academy (108808)",43
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",200,"Transfers Out To",100,"Weslaco ISD (108913)",-9999999
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",200,"Transfers Out To",200,,"."
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",200,"Transfers Out To",200,"Total Transfers Out",1065
"2015-16",01,"Region I Edinburg","Sharyland ISD (108911)",200,"Transfers Out To",300,,"."

