"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",100,"Transfers In From",100,"Allen ISD (043901)",-9999999
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",100,"Transfers In From",100,"Canton ISD (234902)",-9999999
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",100,"Transfers In From",100,"Crandall ISD (129901)",17
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",100,"Transfers In From",100,"Ennis ISD (070903)",-9999999
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",100,"Transfers In From",100,"Forney ISD (129902)",8
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",100,"Transfers In From",100,"Kemp ISD (129904)",15
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",100,"Transfers In From",100,"Mabank ISD (129905)",9
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",100,"Transfers In From",100,"Mesquite ISD (057914)",-9999999
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",100,"Transfers In From",100,"Quinlan ISD (116908)",-9999999
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",100,"Transfers In From",100,"Scurry-Rosser ISD (129910)",10
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",100,"Transfers In From",100,"Terrell ISD (129906)",8
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",78
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",200,"Transfers Out To",100,"A+ Academy (057829)",-9999999
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Alvarado ISD (126901)",-9999999
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Canton ISD (234902)",8
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Crandall ISD (129901)",11
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Edgewood ISD (234903)",-9999999
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Ennis ISD (070903)",-9999999
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Eustace ISD (107905)",-9999999
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Forney ISD (129902)",13
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Fruitvale ISD (234909)",-9999999
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Huntsville ISD (236902)",-9999999
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Inspired Vision Academy (057830)",-9999999
"2016-2017",10,"Region X Richardson","Kaufman ISD (129903)","Traditional ISD/CSD",200,"Transfers Out To",100,"John H Wood Jr Public Charter Dist (015808)",-9999999
