T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2018-2019",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",100,"Transfers In From",100,"Aubrey ISD (061907)",16
"2018-2019",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",100,"Transfers In From",100,"Carrollton-Farmers Branch ISD (057903)",-999
"2018-2019",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",100,"Transfers In From",100,"Denton ISD (061901)",59
"2018-2019",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",100,"Transfers In From",100,"Frisco ISD (043905)",36
"2018-2019",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",100,"Transfers In From",100,"Krum ISD (061905)",-999
"2018-2019",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",100,"Transfers In From",100,"Lake Dallas ISD (061912)",-999
"2018-2019",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",100,"Transfers In From",100,"Lewisville ISD (061902)",11
"2018-2019",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",100,"Transfers In From",100,"McKinney ISD (043907)",-999
"2018-2019",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",100,"Transfers In From",100,"Prosper ISD (043912)",-999
"2018-2019",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",100,"Transfers In From",100,"Sherman ISD (091906)",-999
"2018-2019",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",100,"Transfers In From",200,,0
"2018-2019",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",136
"2018-2019",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",100,"Transfers In From",300,,0
"2018-2019",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Allen ISD (043901)",-999
"2018-2019",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Aubrey ISD (061907)",14
"2018-2019",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Brazos River Charter School (213801)",-999
"2018-2019",11,"Region XI Fort Worth","Little Elm ISD (061914)","Traditional ISD/CSD",200,"Transfers Out To",100,"Caddo Mills ISD (116901)",-999
