"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2017-2018",11,"Region XI Fort Worth","Palo Pinto ISD (182906)","Traditional ISD/CSD",100,"Transfers In From",100,"Gordon ISD (182901)",-999
"2017-2018",11,"Region XI Fort Worth","Palo Pinto ISD (182906)","Traditional ISD/CSD",100,"Transfers In From",100,"Graford ISD (182902)",-999
"2017-2018",11,"Region XI Fort Worth","Palo Pinto ISD (182906)","Traditional ISD/CSD",100,"Transfers In From",100,"Mineral Wells ISD (182903)",44
"2017-2018",11,"Region XI Fort Worth","Palo Pinto ISD (182906)","Traditional ISD/CSD",100,"Transfers In From",100,"Santo ISD (182904)",-999
"2017-2018",11,"Region XI Fort Worth","Palo Pinto ISD (182906)","Traditional ISD/CSD",100,"Transfers In From",100,"Strawn ISD (182905)",-999
"2017-2018",11,"Region XI Fort Worth","Palo Pinto ISD (182906)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2017-2018",11,"Region XI Fort Worth","Palo Pinto ISD (182906)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",54
"2017-2018",11,"Region XI Fort Worth","Palo Pinto ISD (182906)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2017-2018",11,"Region XI Fort Worth","Palo Pinto ISD (182906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Graford ISD (182902)",-999
"2017-2018",11,"Region XI Fort Worth","Palo Pinto ISD (182906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Lipan ISD (111902)",-999
"2017-2018",11,"Region XI Fort Worth","Palo Pinto ISD (182906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Millsap ISD (184904)",-999
"2017-2018",11,"Region XI Fort Worth","Palo Pinto ISD (182906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Mineral Wells ISD (182903)",17
"2017-2018",11,"Region XI Fort Worth","Palo Pinto ISD (182906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Santo ISD (182904)",-999
"2017-2018",11,"Region XI Fort Worth","Palo Pinto ISD (182906)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2017-2018",11,"Region XI Fort Worth","Palo Pinto ISD (182906)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",33
"2017-2018",11,"Region XI Fort Worth","Palo Pinto ISD (182906)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

