T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","REPORT_DISTNAME_NUMBER_PROPCASE","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND_PROP","TRANSFERS_IN_OUT"
"2019-2020",10,"Region X Richardson","Lancaster ISD (057913)","Traditional ISD/CSD",100,"Transfers In From",100,"Arlington ISD (220901)",-999
"2019-2020",10,"Region X Richardson","Lancaster ISD (057913)","Traditional ISD/CSD",100,"Transfers In From",100,"Carrollton-Farmers Branch ISD (057903)",-999
"2019-2020",10,"Region X Richardson","Lancaster ISD (057913)","Traditional ISD/CSD",100,"Transfers In From",100,"Cedar Hill ISD (057904)",26
"2019-2020",10,"Region X Richardson","Lancaster ISD (057913)","Traditional ISD/CSD",100,"Transfers In From",100,"Crandall ISD (129901)",-999
"2019-2020",10,"Region X Richardson","Lancaster ISD (057913)","Traditional ISD/CSD",100,"Transfers In From",100,"Dallas ISD (057905)",412
"2019-2020",10,"Region X Richardson","Lancaster ISD (057913)","Traditional ISD/CSD",100,"Transfers In From",100,"Desoto ISD (057906)",106
"2019-2020",10,"Region X Richardson","Lancaster ISD (057913)","Traditional ISD/CSD",100,"Transfers In From",100,"Duncanville ISD (057907)",19
"2019-2020",10,"Region X Richardson","Lancaster ISD (057913)","Traditional ISD/CSD",100,"Transfers In From",100,"Everman ISD (220904)",-999
"2019-2020",10,"Region X Richardson","Lancaster ISD (057913)","Traditional ISD/CSD",100,"Transfers In From",100,"Ferris ISD (070905)",-999
"2019-2020",10,"Region X Richardson","Lancaster ISD (057913)","Traditional ISD/CSD",100,"Transfers In From",100,"Forney ISD (129902)",-999
"2019-2020",10,"Region X Richardson","Lancaster ISD (057913)","Traditional ISD/CSD",100,"Transfers In From",100,"Frisco ISD (043905)",-999
"2019-2020",10,"Region X Richardson","Lancaster ISD (057913)","Traditional ISD/CSD",100,"Transfers In From",100,"Garland ISD (057909)",-999
