Time;Source;Event
2021-07-01 15:14:14;TV;ON
2021-07-01 15:26:54;fridge operation;START
2021-07-01 15:26:54;REFRIGERATOR;ON
2021-07-01 15:40:36;REFRIGERATOR;OFF
2021-07-01 15:40:36;fridge operation;END
2021-07-01 16:19:32;fridge operation;START
2021-07-01 16:19:32;REFRIGERATOR;ON
2021-07-01 16:27:44;TV;OFF
2021-07-01 16:27:45;TV;ON
2021-07-01 16:33:14;REFRIGERATOR;OFF
2021-07-01 16:33:14;fridge operation;END
2021-07-01 16:46:37;watching TV;START
2021-07-01 16:46:37;TV;ON
2021-07-01 16:53:58;TV;OFF
2021-07-01 16:53:58;watching TV;END
2021-07-01 17:10:46;fridge operation;START
2021-07-01 17:10:46;REFRIGERATOR;ON
2021-07-01 17:19:53;use a personal computer;START
2021-07-01 17:19:53;PC;ON
2021-07-01 17:24:28;REFRIGERATOR;OFF
2021-07-01 17:24:28;fridge operation;END
2021-07-01 17:30:44;TV;OFF
2021-07-01 17:30:45;TV;ON
2021-07-01 17:50:13;TV;OFF
2021-07-01 17:50:13;watching TV;END
2021-07-01 17:51:18;PC;OFF
2021-07-01 17:51:18;use a personal computer;END
2021-07-01 18:01:17;fridge operation;START
2021-07-01 18:01:17;REFRIGERATOR;ON
2021-07-01 18:14:59;watching TV;START
2021-07-01 18:14:59;TV;ON
2021-07-01 18:14:59;REFRIGERATOR;OFF
2021-07-01 18:14:59;fridge operation;END
2021-07-01 18:24:28;washing a load of laundry;START
2021-07-01 18:24:35;WASHINGMACHINE;ON
2021-07-01 18:25:59;watching TV;START
2021-07-01 18:25:59;TV;ON
2021-07-01 18:56:02;TV;OFF
2021-07-01 18:56:03;TV;ON
2021-07-01 19:00:37;TV;OFF
2021-07-01 19:00:38;TV;ON
2021-07-01 19:08:52;fridge operation;START
2021-07-01 19:08:52;REFRIGERATOR;ON
2021-07-01 19:20:05;TV;OFF
2021-07-01 19:20:05;watching TV;END
2021-07-01 19:22:34;REFRIGERATOR;OFF
2021-07-01 19:22:34;fridge operation;END
2021-07-01 19:30:29;TV;OFF
2021-07-01 19:30:29;watching TV;END
2021-07-01 19:36:59;washing a load of laundry;START
2021-07-01 19:37:13;WASHINGMACHINE;ON
2021-07-01 19:55:38;use a personal computer;START
2021-07-01 19:55:38;PC;ON
2021-07-01 20:04:50;fridge operation;START
2021-07-01 20:04:50;REFRIGERATOR;ON
2021-07-01 20:18:32;REFRIGERATOR;OFF
2021-07-01 20:18:32;fridge operation;END
2021-07-01 20:27:03;PC;OFF
2021-07-01 20:27:03;use a personal computer;END
2021-07-01 20:37:43;use a personal computer;START
2021-07-01 20:37:43;PC;ON
2021-07-01 21:06:03;fridge operation;START
2021-07-01 21:06:03;REFRIGERATOR;ON
2021-07-01 21:09:08;PC;OFF
2021-07-01 21:09:08;use a personal computer;END
2021-07-01 21:10:57;use a personal computer;START
2021-07-01 21:10:57;PC;ON
2021-07-01 21:19:45;REFRIGERATOR;OFF
2021-07-01 21:19:45;fridge operation;END
2021-07-01 21:35:02;WASHINGMACHINE;OFF
2021-07-01 21:35:02;washing a load of laundry;END
2021-07-01 21:42:22;PC;OFF
2021-07-01 21:42:22;use a personal computer;END
2021-07-01 22:24:09;fridge operation;START
2021-07-01 22:24:09;REFRIGERATOR;ON
2021-07-01 22:37:51;REFRIGERATOR;OFF
2021-07-01 22:37:51;fridge operation;END
2021-07-01 22:47:40;WASHINGMACHINE;OFF
2021-07-01 22:47:40;washing a load of laundry;END
2021-07-01 23:02:13;fridge operation;START
2021-07-01 23:02:13;REFRIGERATOR;ON
2021-07-01 23:15:55;REFRIGERATOR;OFF
2021-07-01 23:15:55;fridge operation;END
2021-07-02 00:00:00;fridge operation;START
2021-07-02 00:00:00;REFRIGERATOR;ON
2021-07-02 00:13:42;REFRIGERATOR;OFF
2021-07-02 00:13:42;fridge operation;END
2021-07-02 00:53:43;fridge operation;START
2021-07-02 00:53:43;REFRIGERATOR;ON
2021-07-02 01:07:25;REFRIGERATOR;OFF
2021-07-02 01:07:25;fridge operation;END
2021-07-02 01:43:48;fridge operation;START
2021-07-02 01:43:48;REFRIGERATOR;ON
2021-07-02 01:57:30;REFRIGERATOR;OFF
2021-07-02 01:57:30;fridge operation;END
2021-07-02 03:11:36;fridge operation;START
2021-07-02 03:11:36;REFRIGERATOR;ON
2021-07-02 03:25:18;REFRIGERATOR;OFF
2021-07-02 03:25:18;fridge operation;END
2021-07-02 03:53:56;fridge operation;START
2021-07-02 03:53:56;REFRIGERATOR;ON
2021-07-02 04:07:38;REFRIGERATOR;OFF
2021-07-02 04:07:38;fridge operation;END
2021-07-02 05:05:51;fridge operation;START
2021-07-02 05:05:51;REFRIGERATOR;ON
2021-07-02 05:19:33;REFRIGERATOR;OFF
2021-07-02 05:19:33;fridge operation;END
2021-07-02 05:37:10;fridge operation;START
2021-07-02 05:37:10;REFRIGERATOR;ON
2021-07-02 05:50:52;REFRIGERATOR;OFF
2021-07-02 05:50:52;fridge operation;END
2021-07-02 06:29:31;fridge operation;START
2021-07-02 06:29:31;REFRIGERATOR;ON
2021-07-02 06:43:13;REFRIGERATOR;OFF
2021-07-02 06:43:13;fridge operation;END
2021-07-02 07:28:33;fridge operation;START
2021-07-02 07:28:33;REFRIGERATOR;ON
2021-07-02 07:42:15;REFRIGERATOR;OFF
2021-07-02 07:42:15;fridge operation;END
2021-07-02 08:37:22;fridge operation;START
2021-07-02 08:37:22;REFRIGERATOR;ON
2021-07-02 08:51:04;REFRIGERATOR;OFF
2021-07-02 08:51:04;fridge operation;END
2021-07-02 09:10:50;fridge operation;START
2021-07-02 09:10:50;REFRIGERATOR;ON
2021-07-02 09:24:32;REFRIGERATOR;OFF
2021-07-02 09:24:32;fridge operation;END
2021-07-02 09:51:53;fridge operation;START
2021-07-02 09:51:53;REFRIGERATOR;ON
2021-07-02 10:05:35;REFRIGERATOR;OFF
2021-07-02 10:05:35;fridge operation;END
2021-07-02 10:42:15;fridge operation;START
2021-07-02 10:42:15;REFRIGERATOR;ON
2021-07-02 10:55:57;REFRIGERATOR;OFF
2021-07-02 10:55:57;fridge operation;END
2021-07-02 11:40:38;fridge operation;START
2021-07-02 11:40:38;REFRIGERATOR;ON
2021-07-02 11:54:20;REFRIGERATOR;OFF
2021-07-02 11:54:20;fridge operation;END
2021-07-02 12:53:07;fridge operation;START
2021-07-02 12:53:07;REFRIGERATOR;ON
2021-07-02 13:06:49;REFRIGERATOR;OFF
2021-07-02 13:06:49;fridge operation;END
2021-07-02 14:01:30;fridge operation;START
2021-07-02 14:01:30;REFRIGERATOR;ON
2021-07-02 14:15:12;REFRIGERATOR;OFF
2021-07-02 14:15:12;fridge operation;END
2021-07-02 15:03:19;fridge operation;START
2021-07-02 15:03:19;REFRIGERATOR;ON
2021-07-02 15:17:01;REFRIGERATOR;OFF
2021-07-02 15:17:01;fridge operation;END
2021-07-02 15:22:20;watching TV;START
2021-07-02 15:22:20;TV;ON
2021-07-02 16:33:26;fridge operation;START
2021-07-02 16:33:26;REFRIGERATOR;ON
2021-07-02 16:47:08;REFRIGERATOR;OFF
2021-07-02 16:47:08;fridge operation;END
2021-07-02 17:16:26;TV;OFF
2021-07-02 17:16:26;watching TV;END
2021-07-02 17:16:27;use a personal computer;START
2021-07-02 17:16:27;PC;ON
2021-07-02 17:35:29;use a personal computer;START
2021-07-02 17:35:29;PC;ON
2021-07-02 17:47:49;fridge operation;START
2021-07-02 17:47:49;REFRIGERATOR;ON
2021-07-02 17:47:52;PC;OFF
2021-07-02 17:47:52;use a personal computer;END
2021-07-02 17:50:15;use a personal computer;START
2021-07-02 17:50:15;PC;ON
2021-07-02 18:01:31;REFRIGERATOR;OFF
2021-07-02 18:01:31;fridge operation;END
2021-07-02 18:06:54;PC;OFF
2021-07-02 18:06:54;use a personal computer;END
2021-07-02 18:18:38;use a personal computer;START
2021-07-02 18:18:38;PC;ON
2021-07-02 18:21:40;PC;OFF
2021-07-02 18:21:40;use a personal computer;END
2021-07-02 18:30:13;fridge operation;START
2021-07-02 18:30:13;REFRIGERATOR;ON
2021-07-02 18:37:45;vacuuming;START
2021-07-02 18:37:45;VACUUMCLEANER;ON
2021-07-02 18:43:55;REFRIGERATOR;OFF
2021-07-02 18:43:55;fridge operation;END
2021-07-02 18:49:45;VACUUMCLEANER;OFF
2021-07-02 18:49:45;vacuuming;END
2021-07-02 18:50:03;PC;OFF
2021-07-02 18:50:03;use a personal computer;END
2021-07-02 18:51:09;vacuuming;START
2021-07-02 18:51:09;VACUUMCLEANER;ON
2021-07-02 19:03:09;VACUUMCLEANER;OFF
2021-07-02 19:03:09;vacuuming;END
2021-07-02 19:19:45;fridge operation;START
2021-07-02 19:19:45;REFRIGERATOR;ON
2021-07-02 19:33:27;REFRIGERATOR;OFF
2021-07-02 19:33:27;fridge operation;END
2021-07-02 20:07:29;fridge operation;START
2021-07-02 20:07:29;REFRIGERATOR;ON
2021-07-02 20:21:11;REFRIGERATOR;OFF
2021-07-02 20:21:11;fridge operation;END
2021-07-02 20:58:35;fridge operation;START
2021-07-02 20:58:35;REFRIGERATOR;ON
2021-07-02 21:12:17;REFRIGERATOR;OFF
2021-07-02 21:12:17;fridge operation;END
2021-07-02 22:02:14;fridge operation;START
2021-07-02 22:02:14;REFRIGERATOR;ON
2021-07-02 22:15:56;REFRIGERATOR;OFF
2021-07-02 22:15:56;fridge operation;END
2021-07-02 22:48:44;fridge operation;START
2021-07-02 22:48:44;REFRIGERATOR;ON
2021-07-02 23:02:26;REFRIGERATOR;OFF
2021-07-02 23:02:26;fridge operation;END
2021-07-03 00:15:45;fridge operation;START
2021-07-03 00:15:45;REFRIGERATOR;ON
2021-07-03 00:29:27;REFRIGERATOR;OFF
2021-07-03 00:29:27;fridge operation;END
2021-07-03 01:08:45;fridge operation;START
2021-07-03 01:08:45;REFRIGERATOR;ON
2021-07-03 01:22:27;REFRIGERATOR;OFF
2021-07-03 01:22:27;fridge operation;END
2021-07-03 02:03:47;fridge operation;START
2021-07-03 02:03:47;REFRIGERATOR;ON
2021-07-03 02:17:29;REFRIGERATOR;OFF
2021-07-03 02:17:29;fridge operation;END
2021-07-03 02:46:03;fridge operation;START
2021-07-03 02:46:03;REFRIGERATOR;ON
2021-07-03 02:59:45;REFRIGERATOR;OFF
2021-07-03 02:59:45;fridge operation;END
2021-07-03 03:26:37;fridge operation;START
2021-07-03 03:26:37;REFRIGERATOR;ON
2021-07-03 03:40:19;REFRIGERATOR;OFF
2021-07-03 03:40:19;fridge operation;END
2021-07-03 03:58:06;fridge operation;START
2021-07-03 03:58:06;REFRIGERATOR;ON
2021-07-03 04:11:48;REFRIGERATOR;OFF
2021-07-03 04:11:48;fridge operation;END
2021-07-03 04:36:55;fridge operation;START
2021-07-03 04:36:55;REFRIGERATOR;ON
2021-07-03 04:50:37;REFRIGERATOR;OFF
2021-07-03 04:50:37;fridge operation;END
2021-07-03 05:43:40;fridge operation;START
2021-07-03 05:43:40;REFRIGERATOR;ON
2021-07-03 05:57:22;REFRIGERATOR;OFF
2021-07-03 05:57:22;fridge operation;END
2021-07-03 07:21:27;fridge operation;START
2021-07-03 07:21:27;REFRIGERATOR;ON
2021-07-03 07:35:09;REFRIGERATOR;OFF
2021-07-03 07:35:09;fridge operation;END
2021-07-03 08:20:43;fridge operation;START
2021-07-03 08:20:43;REFRIGERATOR;ON
2021-07-03 08:34:25;REFRIGERATOR;OFF
2021-07-03 08:34:25;fridge operation;END
2021-07-03 09:08:07;fridge operation;START
2021-07-03 09:08:07;REFRIGERATOR;ON
2021-07-03 09:21:49;REFRIGERATOR;OFF
2021-07-03 09:21:49;fridge operation;END
2021-07-03 09:44:43;fridge operation;START
2021-07-03 09:44:43;REFRIGERATOR;ON
2021-07-03 09:58:25;REFRIGERATOR;OFF
2021-07-03 09:58:25;fridge operation;END
2021-07-03 10:58:52;fridge operation;START
2021-07-03 10:58:52;REFRIGERATOR;ON
2021-07-03 11:12:34;REFRIGERATOR;OFF
2021-07-03 11:12:34;fridge operation;END
2021-07-03 11:59:19;fridge operation;START
2021-07-03 11:59:19;REFRIGERATOR;ON
2021-07-03 12:13:01;REFRIGERATOR;OFF
2021-07-03 12:13:01;fridge operation;END
2021-07-03 12:42:33;fridge operation;START
2021-07-03 12:42:33;REFRIGERATOR;ON
2021-07-03 12:56:15;REFRIGERATOR;OFF
2021-07-03 12:56:15;fridge operation;END
2021-07-03 13:55:04;fridge operation;START
2021-07-03 13:55:04;REFRIGERATOR;ON
2021-07-03 14:01:12;use a personal computer;START
2021-07-03 14:01:12;PC;ON
2021-07-03 14:07:29;watching TV;START
2021-07-03 14:07:29;TV;ON
2021-07-03 14:08:46;REFRIGERATOR;OFF
2021-07-03 14:08:46;fridge operation;END
2021-07-03 14:32:37;PC;OFF
2021-07-03 14:32:37;use a personal computer;END
2021-07-03 14:54:07;fridge operation;START
2021-07-03 14:54:07;REFRIGERATOR;ON
2021-07-03 15:07:49;REFRIGERATOR;OFF
2021-07-03 15:07:49;fridge operation;END
2021-07-03 15:21:48;watching TV;START
2021-07-03 15:21:48;TV;ON
2021-07-03 15:27:52;TV;OFF
2021-07-03 15:27:53;TV;ON
2021-07-03 15:46:27;fridge operation;START
2021-07-03 15:46:27;REFRIGERATOR;ON
2021-07-03 15:48:59;TV;OFF
2021-07-03 15:48:59;watching TV;END
2021-07-03 16:00:09;REFRIGERATOR;OFF
2021-07-03 16:00:09;fridge operation;END
2021-07-03 16:11:00;TV;OFF
2021-07-03 16:11:01;TV;ON
2021-07-03 16:17:13;use a personal computer;START
2021-07-03 16:17:13;PC;ON
2021-07-03 16:33:41;fridge operation;START
2021-07-03 16:33:41;REFRIGERATOR;ON
2021-07-03 16:38:43;TV;OFF
2021-07-03 16:38:44;TV;ON
2021-07-03 16:47:23;REFRIGERATOR;OFF
2021-07-03 16:47:23;fridge operation;END
2021-07-03 16:48:38;PC;OFF
2021-07-03 16:48:38;use a personal computer;END
2021-07-03 17:08:17;TV;OFF
2021-07-03 17:08:17;watching TV;END
2021-07-03 17:09:51;use a personal computer;START
2021-07-03 17:09:51;PC;ON
2021-07-03 17:34:48;fridge operation;START
2021-07-03 17:34:48;REFRIGERATOR;ON
2021-07-03 17:41:16;PC;OFF
2021-07-03 17:41:16;use a personal computer;END
2021-07-03 17:48:30;REFRIGERATOR;OFF
2021-07-03 17:48:30;fridge operation;END
2021-07-03 17:51:11;dishwasher operation;START
2021-07-03 17:51:19;DISHWASHER;ON
2021-07-03 18:06:32;watching TV;START
2021-07-03 18:06:32;TV;ON
2021-07-03 18:43:17;watching TV;START
2021-07-03 18:43:17;TV;ON
2021-07-03 18:51:36;TV;OFF
2021-07-03 18:51:37;TV;ON
2021-07-03 18:58:35;DISHWASHER;OFF
2021-07-03 18:58:35;dishwasher operation;END
2021-07-03 19:02:44;fridge operation;START
2021-07-03 19:02:44;REFRIGERATOR;ON
2021-07-03 19:12:27;TV;OFF
2021-07-03 19:12:27;watching TV;END
2021-07-03 19:16:26;REFRIGERATOR;OFF
2021-07-03 19:16:26;fridge operation;END
2021-07-03 19:51:58;dishwasher operation;START
2021-07-03 19:52:07;DISHWASHER;ON
2021-07-03 20:02:48;fridge operation;START
2021-07-03 20:02:48;REFRIGERATOR;ON
2021-07-03 20:16:30;REFRIGERATOR;OFF
2021-07-03 20:16:30;fridge operation;END
2021-07-03 20:32:36;TV;OFF
2021-07-03 20:32:37;TV;ON
2021-07-03 20:43:46;fridge operation;START
2021-07-03 20:43:46;REFRIGERATOR;ON
2021-07-03 20:49:32;TV;OFF
2021-07-03 20:49:33;TV;ON
2021-07-03 20:57:28;REFRIGERATOR;OFF
2021-07-03 20:57:28;fridge operation;END
2021-07-03 20:59:23;DISHWASHER;OFF
2021-07-03 20:59:23;dishwasher operation;END
2021-07-03 21:10:19;use a personal computer;START
2021-07-03 21:10:19;PC;ON
2021-07-03 21:15:01;TV;OFF
2021-07-03 21:15:01;watching TV;END
2021-07-03 21:41:44;PC;OFF
2021-07-03 21:41:44;use a personal computer;END
2021-07-03 22:04:39;fridge operation;START
2021-07-03 22:04:39;REFRIGERATOR;ON
2021-07-03 22:18:21;REFRIGERATOR;OFF
2021-07-03 22:18:21;fridge operation;END
2021-07-03 23:00:58;fridge operation;START
2021-07-03 23:00:58;REFRIGERATOR;ON
2021-07-03 23:14:40;REFRIGERATOR;OFF
2021-07-03 23:14:40;fridge operation;END
2021-07-04 00:15:42;fridge operation;START
2021-07-04 00:15:42;REFRIGERATOR;ON
2021-07-04 00:29:24;REFRIGERATOR;OFF
2021-07-04 00:29:24;fridge operation;END
2021-07-04 01:02:25;fridge operation;START
2021-07-04 01:02:25;REFRIGERATOR;ON
2021-07-04 01:16:07;REFRIGERATOR;OFF
2021-07-04 01:16:07;fridge operation;END
2021-07-04 02:34:37;fridge operation;START
2021-07-04 02:34:37;REFRIGERATOR;ON
2021-07-04 02:48:19;REFRIGERATOR;OFF
2021-07-04 02:48:19;fridge operation;END
2021-07-04 03:23:02;fridge operation;START
2021-07-04 03:23:02;REFRIGERATOR;ON
2021-07-04 03:36:44;REFRIGERATOR;OFF
2021-07-04 03:36:44;fridge operation;END
2021-07-04 04:22:09;fridge operation;START
2021-07-04 04:22:09;REFRIGERATOR;ON
2021-07-04 04:35:51;REFRIGERATOR;OFF
2021-07-04 04:35:51;fridge operation;END
2021-07-04 05:32:31;fridge operation;START
2021-07-04 05:32:31;REFRIGERATOR;ON
2021-07-04 05:46:13;REFRIGERATOR;OFF
2021-07-04 05:46:13;fridge operation;END
2021-07-04 06:55:57;fridge operation;START
2021-07-04 06:55:57;REFRIGERATOR;ON
2021-07-04 07:09:39;REFRIGERATOR;OFF
2021-07-04 07:09:39;fridge operation;END
2021-07-04 07:49:18;fridge operation;START
2021-07-04 07:49:18;REFRIGERATOR;ON
2021-07-04 08:03:00;REFRIGERATOR;OFF
2021-07-04 08:03:00;fridge operation;END
2021-07-04 08:44:41;fridge operation;START
2021-07-04 08:44:41;REFRIGERATOR;ON
2021-07-04 08:58:23;REFRIGERATOR;OFF
2021-07-04 08:58:23;fridge operation;END
2021-07-04 09:00:00;watching TV;START
2021-07-04 09:00:00;TV;ON
2021-07-04 10:01:44;fridge operation;START
2021-07-04 10:01:44;REFRIGERATOR;ON
2021-07-04 10:15:26;REFRIGERATOR;OFF
2021-07-04 10:15:26;fridge operation;END
2021-07-04 10:34:51;fridge operation;START
2021-07-04 10:34:51;REFRIGERATOR;ON
2021-07-04 10:42:25;use a personal computer;START
2021-07-04 10:42:25;PC;ON
2021-07-04 10:48:33;REFRIGERATOR;OFF
2021-07-04 10:48:33;fridge operation;END
2021-07-04 10:55:33;TV;OFF
2021-07-04 10:55:34;TV;ON
2021-07-04 11:12:15;TV;OFF
2021-07-04 11:12:15;watching TV;END
2021-07-04 11:13:50;PC;OFF
2021-07-04 11:13:50;use a personal computer;END
2021-07-04 11:25:44;use a personal computer;START
2021-07-04 11:25:44;PC;ON
2021-07-04 11:29:05;watching TV;START
2021-07-04 11:29:05;TV;ON
2021-07-04 11:29:52;fridge operation;START
2021-07-04 11:29:52;REFRIGERATOR;ON
2021-07-04 11:43:34;REFRIGERATOR;OFF
2021-07-04 11:43:34;fridge operation;END
2021-07-04 11:57:09;PC;OFF
2021-07-04 11:57:09;use a personal computer;END
2021-07-04 12:06:48;fridge operation;START
2021-07-04 12:06:48;REFRIGERATOR;ON
2021-07-04 12:12:50;TV;OFF
2021-07-04 12:12:51;TV;ON
2021-07-04 12:15:28;vacuuming;START
2021-07-04 12:15:28;VACUUMCLEANER;ON
2021-07-04 12:20:30;REFRIGERATOR;OFF
2021-07-04 12:20:30;fridge operation;END
2021-07-04 12:27:28;VACUUMCLEANER;OFF
2021-07-04 12:27:28;vacuuming;END
2021-07-04 12:30:08;TV;OFF
2021-07-04 12:30:08;watching TV;END
2021-07-04 12:31:47;use a personal computer;START
2021-07-04 12:31:47;PC;ON
2021-07-04 13:01:00;fridge operation;START
2021-07-04 13:01:00;REFRIGERATOR;ON
2021-07-04 13:03:12;PC;OFF
2021-07-04 13:03:12;use a personal computer;END
2021-07-04 13:13:30;use a personal computer;START
2021-07-04 13:13:30;PC;ON
2021-07-04 13:14:42;REFRIGERATOR;OFF
2021-07-04 13:14:42;fridge operation;END
2021-07-04 13:44:55;PC;OFF
2021-07-04 13:44:55;use a personal computer;END
2021-07-04 14:01:45;fridge operation;START
2021-07-04 14:01:45;REFRIGERATOR;ON
2021-07-04 14:15:27;REFRIGERATOR;OFF
2021-07-04 14:15:27;fridge operation;END
2021-07-04 14:33:36;fridge operation;START
2021-07-04 14:33:36;REFRIGERATOR;ON
2021-07-04 14:47:18;REFRIGERATOR;OFF
2021-07-04 14:47:18;fridge operation;END
2021-07-04 15:45:55;watching TV;START
2021-07-04 15:45:55;TV;ON
2021-07-04 15:54:41;fridge operation;START
2021-07-04 15:54:41;REFRIGERATOR;ON
2021-07-04 16:08:23;REFRIGERATOR;OFF
2021-07-04 16:08:23;fridge operation;END
2021-07-04 16:40:54;dishwasher operation;START
2021-07-04 16:40:59;DISHWASHER;ON
2021-07-04 16:47:50;fridge operation;START
2021-07-04 16:47:50;REFRIGERATOR;ON
2021-07-04 17:01:32;REFRIGERATOR;OFF
2021-07-04 17:01:32;fridge operation;END
2021-07-04 17:05:19;TV;OFF
2021-07-04 17:05:20;TV;ON
2021-07-04 17:22:08;TV;OFF
2021-07-04 17:22:08;watching TV;END
2021-07-04 17:30:51;fridge operation;START
2021-07-04 17:30:51;REFRIGERATOR;ON
2021-07-04 17:44:33;REFRIGERATOR;OFF
2021-07-04 17:44:33;fridge operation;END
2021-07-04 17:48:15;DISHWASHER;OFF
2021-07-04 17:48:15;dishwasher operation;END
2021-07-04 17:48:17;dishwasher operation;START
2021-07-04 17:48:26;DISHWASHER;ON
2021-07-04 18:32:49;fridge operation;START
2021-07-04 18:32:49;REFRIGERATOR;ON
2021-07-04 18:46:31;REFRIGERATOR;OFF
2021-07-04 18:46:31;fridge operation;END
2021-07-04 18:55:42;DISHWASHER;OFF
2021-07-04 18:55:42;dishwasher operation;END
2021-07-04 19:12:03;fridge operation;START
2021-07-04 19:12:03;REFRIGERATOR;ON
2021-07-04 19:25:45;REFRIGERATOR;OFF
2021-07-04 19:25:45;fridge operation;END
2021-07-04 19:50:17;fridge operation;START
2021-07-04 19:50:17;REFRIGERATOR;ON
2021-07-04 20:03:59;REFRIGERATOR;OFF
2021-07-04 20:03:59;fridge operation;END
2021-07-04 20:28:23;watching TV;START
2021-07-04 20:28:23;TV;ON
2021-07-04 20:43:00;fridge operation;START
2021-07-04 20:43:00;REFRIGERATOR;ON
2021-07-04 20:56:42;REFRIGERATOR;OFF
2021-07-04 20:56:42;fridge operation;END
2021-07-04 21:58:50;fridge operation;START
2021-07-04 21:58:50;REFRIGERATOR;ON
2021-07-04 22:12:32;REFRIGERATOR;OFF
2021-07-04 22:12:32;fridge operation;END
2021-07-04 22:17:24;TV;OFF
2021-07-04 22:17:25;TV;ON
2021-07-04 22:42:35;TV;OFF
2021-07-04 22:42:35;watching TV;END
2021-07-04 23:00:42;fridge operation;START
2021-07-04 23:00:42;REFRIGERATOR;ON
2021-07-04 23:14:24;REFRIGERATOR;OFF
2021-07-04 23:14:24;fridge operation;END
2021-07-05 00:00:00;fridge operation;START
2021-07-05 00:00:00;REFRIGERATOR;ON
2021-07-05 00:13:42;REFRIGERATOR;OFF
2021-07-05 00:13:42;fridge operation;END
2021-07-05 01:20:04;fridge operation;START
2021-07-05 01:20:04;REFRIGERATOR;ON
2021-07-05 01:33:46;REFRIGERATOR;OFF
2021-07-05 01:33:46;fridge operation;END
2021-07-05 02:07:43;fridge operation;START
2021-07-05 02:07:43;REFRIGERATOR;ON
2021-07-05 02:21:25;REFRIGERATOR;OFF
2021-07-05 02:21:25;fridge operation;END
2021-07-05 02:50:33;fridge operation;START
2021-07-05 02:50:33;REFRIGERATOR;ON
2021-07-05 03:04:15;REFRIGERATOR;OFF
2021-07-05 03:04:15;fridge operation;END
2021-07-05 03:37:56;fridge operation;START
2021-07-05 03:37:56;REFRIGERATOR;ON
2021-07-05 03:51:38;REFRIGERATOR;OFF
2021-07-05 03:51:38;fridge operation;END
2021-07-05 04:30:03;fridge operation;START
