"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",100,"Argyle ISD (061910)",11
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",100,"Aubrey ISD (061907)",26
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",100,"Carrollton-Farmers Branch ISD (057903)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",100,"Celina ISD (043903)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",100,"Dallas ISD (057905)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",100,"Decatur ISD (249905)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",100,"Frisco ISD (043905)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",100,"Gainesville ISD (049901)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",100,"Grapevine-Colleyville ISD (220906)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",100,"Keller ISD (220907)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",100,"Krum ISD (061905)",19
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",100,"Lake Dallas ISD (061912)",17
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",100,"Lewisville ISD (061902)",19
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",100,"Little Elm ISD (061914)",14
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",100,"Muenster ISD (049902)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",100,"Northwest ISD (061911)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",100,"Pilot Point ISD (061903)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",100,"Ponder ISD (061906)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",100,"Prosper ISD (043912)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",100,"Sanger ISD (061908)",21
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",100,"Slidell ISD (249908)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",100,"Valley View ISD (049903)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",100,"Vernon ISD (244903)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",166
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",200,"Transfers Out To",100,"A+ Academy (057829)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Allen ISD (043901)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Argyle ISD (061910)",87
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Aubrey ISD (061907)",94
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Axtell ISD (161918)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Brazos River Charter School (213801)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Carroll ISD (220919)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Carrollton-Farmers Branch ISD (057903)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Celina ISD (043903)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Coppell ISD (057922)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Dallas ISD (057905)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Decatur ISD (249905)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Era ISD (049906)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Farmersville ISD (043904)",-999
"2017-2018",11,"Region XI Fort Worth","Denton ISD (061901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Frisco ISD (043905)",90
