"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",100,"Transfers In From",100,"Dallas ISD (057905)",64
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",100,"Transfers In From",100,"Desoto ISD (057906)",-9999999
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",100,"Transfers In From",100,"Ennis ISD (070903)",12
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",100,"Transfers In From",100,"Forney ISD (129902)",-9999999
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",100,"Transfers In From",100,"Kemp ISD (129904)",-9999999
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",100,"Transfers In From",100,"Lancaster ISD (057913)",8
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",100,"Transfers In From",100,"Midlothian ISD (070908)",-9999999
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",100,"Transfers In From",100,"Palmer ISD (070910)",-9999999
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",100,"Transfers In From",100,"Red Oak ISD (070911)",12
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",100,"Transfers In From",100,"Waxahachie ISD (070912)",11
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",100,"Transfers In From",200,"","."
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",100,"Transfers In From",200,"Total Transfers In",115
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",100,"Transfers In From",300,"","."
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",200,"Transfers Out To",100,"A W Brown-Fellowship Leadership Ac (057816)",-9999999
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",200,"Transfers Out To",100,"Advantage Academy (057806)",-9999999
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",200,"Transfers Out To",100,"Cedar Hill ISD (057904)",-9999999
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",200,"Transfers Out To",100,"Dallas ISD (057905)",-9999999
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",200,"Transfers Out To",100,"Desoto ISD (057906)",-9999999
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",200,"Transfers Out To",100,"Ennis ISD (070903)",10
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",200,"Transfers Out To",100,"Legacy Preparatory (057846)",-9999999
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",200,"Transfers Out To",100,"Life School (057807)",33
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",200,"Transfers Out To",100,"Maypearl ISD (070915)",-9999999
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",200,"Transfers Out To",100,"Nova Academy (057809)",-9999999
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",200,"Transfers Out To",100,"Palmer ISD (070910)",12
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",200,"Transfers Out To",100,"Red Oak ISD (070911)",41
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",200,"Transfers Out To",100,"Scurry-Rosser ISD (129910)",-9999999
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",200,"Transfers Out To",100,"Sunnyvale ISD (057919)",-9999999
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",200,"Transfers Out To",100,"Uplift Education - Hampton Prepara (057843)",-9999999
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",200,"Transfers Out To",100,"Waxahachie Faith Family Academy (070801)",5
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",200,"Transfers Out To",100,"Waxahachie ISD (070912)",-9999999
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",200,"Transfers Out To",200,"","."
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",200,"Transfers Out To",200,"Total Transfers Out",127
"2014-15",10,"Region X Richardson","Ferris ISD (070905)",200,"Transfers Out To",300,"","."

