T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","REPORT_DISTNAME_NUMBER_PROPCASE","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND_PROP","TRANSFERS_IN_OUT"
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",100,"Transfers In From",100,"Aledo ISD (184907)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",100,"Transfers In From",100,"Alvarado ISD (126901)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",100,"Transfers In From",100,"Burleson ISD (126902)",11
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",100,"Transfers In From",100,"Cleburne ISD (126903)",64
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",100,"Transfers In From",100,"Crowley ISD (220912)",22
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",100,"Transfers In From",100,"Fort Worth ISD (220905)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",100,"Transfers In From",100,"Glen Rose ISD (213901)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",100,"Transfers In From",100,"Granbury ISD (111901)",76
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",100,"Transfers In From",100,"Grandview ISD (126904)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",100,"Transfers In From",100,"Grapevine-Colleyville ISD (220906)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",100,"Transfers In From",100,"Hillsboro ISD (109904)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",100,"Transfers In From",100,"Joshua ISD (126905)",45
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",100,"Transfers In From",100,"Keene ISD (126906)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",100,"Transfers In From",100,"Rio Vista ISD (126907)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",100,"Transfers In From",100,"Stephenville ISD (072903)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",100,"Transfers In From",100,"Weatherford ISD (184903)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",100,"Transfers In From",100,"Whitney ISD (109911)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",100,"Transfers In From",200,,
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",256
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",100,"Transfers In From",300,,
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Brazos River Charter School (213801)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Burleson ISD (126902)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Castleberry ISD (220917)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Cleburne ISD (126903)",10
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Crowley ISD (220912)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Glen Rose ISD (213901)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Granbury ISD (111901)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hallsville ISD (102904)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",200,"Transfers Out To",100,"High Point Academy (220819)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Idea Public Schools (108807)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Joshua ISD (126905)",14
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Kauffman Leadership Academy (126801)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Premier High Schools (072801)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Rio Vista ISD (126907)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Texarkana ISD (019907)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Trinity Basin Preparatory (057813)",-999
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",200,"Transfers Out To",200,,
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",64
"2019-2020",11,"Region XI Fort Worth","Godley ISD (126911)","Traditional ISD/CSD",200,"Transfers Out To",300,,

 -999 indicates counts or percentages are not available (i.e. masked) to comply with the Family Educational Rights and Privacy Act (FERPA).

Masked numbers are typically small although larger numbers may be masked to prevent imputation.

The REPORT_NUMBER column and the LINE_GROUP_NUMBER column are added to assist sorting and filtering of rows in the file.

