T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2020-2021",12,"Region XII Waco","Killeen ISD (014906)","Traditional ISD/CSD",100,"Transfers In From",100,"Academy ISD (014901)",-999
"2020-2021",12,"Region XII Waco","Killeen ISD (014906)","Traditional ISD/CSD",100,"Transfers In From",100,"Bastrop ISD (011901)",-999
"2020-2021",12,"Region XII Waco","Killeen ISD (014906)","Traditional ISD/CSD",100,"Transfers In From",100,"Belton ISD (014903)",46
"2020-2021",12,"Region XII Waco","Killeen ISD (014906)","Traditional ISD/CSD",100,"Transfers In From",100,"Bonham ISD (074903)",-999
"2020-2021",12,"Region XII Waco","Killeen ISD (014906)","Traditional ISD/CSD",100,"Transfers In From",100,"Buckholts ISD (166907)",-999
"2020-2021",12,"Region XII Waco","Killeen ISD (014906)","Traditional ISD/CSD",100,"Transfers In From",100,"Copperas Cove ISD (050910)",137
"2020-2021",12,"Region XII Waco","Killeen ISD (014906)","Traditional ISD/CSD",100,"Transfers In From",100,"Dallas ISD (057905)",-999
"2020-2021",12,"Region XII Waco","Killeen ISD (014906)","Traditional ISD/CSD",100,"Transfers In From",100,"Evant ISD (050901)",-999
"2020-2021",12,"Region XII Waco","Killeen ISD (014906)","Traditional ISD/CSD",100,"Transfers In From",100,"Florence ISD (246902)",15
"2020-2021",12,"Region XII Waco","Killeen ISD (014906)","Traditional ISD/CSD",100,"Transfers In From",100,"Gatesville ISD (050902)",-999
"2020-2021",12,"Region XII Waco","Killeen ISD (014906)","Traditional ISD/CSD",100,"Transfers In From",100,"Georgetown ISD (246904)",-999
"2020-2021",12,"Region XII Waco","Killeen ISD (014906)","Traditional ISD/CSD",100,"Transfers In From",100,"Holland ISD (014905)",-999
"2020-2021",12,"Region XII Waco","Killeen ISD (014906)","Traditional ISD/CSD",100,"Transfers In From",100,"Jarrell ISD (246907)",-999
"2020-2021",12,"Region XII Waco","Killeen ISD (014906)","Traditional ISD/CSD",100,"Transfers In From",100,"Lampasas ISD (141901)",26
"2020-2021",12,"Region XII Waco","Killeen ISD (014906)","Traditional ISD/CSD",100,"Transfers In From",100,"Leander ISD (246913)",-999
"2020-2021",12,"Region XII Waco","Killeen ISD (014906)","Traditional ISD/CSD",100,"Transfers In From",100,"Liberty Hill ISD (246908)",-999
"2020-2021",12,"Region XII Waco","Killeen ISD (014906)","Traditional ISD/CSD",100,"Transfers In From",100,"Manor ISD (227907)",-999
"2020-2021",12,"Region XII Waco","Killeen ISD (014906)","Traditional ISD/CSD",100,"Transfers In From",100,"Pflugerville ISD (227904)",-999
"2020-2021",12,"Region XII Waco","Killeen ISD (014906)","Traditional ISD/CSD",100,"Transfers In From",100,"Round Rock ISD (246909)",-999
"2020-2021",12,"Region XII Waco","Killeen ISD (014906)","Traditional ISD/CSD",100,"Transfers In From",100,"Salado ISD (014908)",-999
"2020-2021",12,"Region XII Waco","Killeen ISD (014906)","Traditional ISD/CSD",100,"Transfers In From",100,"Temple ISD (014909)",-999
