"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",100,"Transfers In From",100,"Frenship ISD (152907)",57
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",100,"Transfers In From",100,"Lamesa ISD (058906)",-999
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",100,"Transfers In From",100,"Levelland ISD (110902)",-999
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",100,"Transfers In From",100,"Littlefield ISD (140904)",-999
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",100,"Transfers In From",100,"Lubbock ISD (152901)",230
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",100,"Transfers In From",100,"New Home ISD (153905)",-999
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",100,"Transfers In From",100,"Roosevelt ISD (152908)",10
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",100,"Transfers In From",100,"Slaton ISD (152903)",14
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",100,"Transfers In From",100,"Tahoka ISD (153904)",-999
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",100,"Transfers In From",100,"Wilson ISD (153907)",-999
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",327
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Abernathy ISD (095901)",-999
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Frenship ISD (152907)",100
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Idalou ISD (152910)",-999
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Inspire Academies (015808)",-999
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Levelland ISD (110902)",-999
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Lubbock ISD (152901)",472
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",100,"New Deal ISD (152902)",-999
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",100,"New Home ISD (153905)",135
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Premier High Schools (072801)",13
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Ralls ISD (054903)",-999
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Richard Milburn Alter High School (014801)",12
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Rise Academy (152802)",-999
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Roosevelt ISD (152908)",11
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Ropes ISD (110905)",12
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Shallowater ISD (152909)",-999
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Slaton ISD (152903)",-999
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Smyer ISD (110906)",-999
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",100,"South Plains Academy Charter Distr (152803)",-999
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Southland ISD (085903)",-999
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Sundown ISD (110907)",-999
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Tahoka ISD (153904)",-999
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-999
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Wilson ISD (153907)",-999
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",801
"2017-2018",17,"Region XVII Lubbock","Lubbock-Cooper ISD (152906)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

