"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2011-12",18,"Region XVIII Midland","Pecos-Barstow-Toyah ISD (195901)",100,"Transfers In From",100,"Balmorhea ISD (195902)",-9999999
"2011-12",18,"Region XVIII Midland","Pecos-Barstow-Toyah ISD (195901)",100,"Transfers In From",200,"","."
"2011-12",18,"Region XVIII Midland","Pecos-Barstow-Toyah ISD (195901)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2011-12",18,"Region XVIII Midland","Pecos-Barstow-Toyah ISD (195901)",100,"Transfers In From",300,"","."
"2011-12",18,"Region XVIII Midland","Pecos-Barstow-Toyah ISD (195901)",200,"Transfers Out To",100,"Balmorhea ISD (195902)",22
"2011-12",18,"Region XVIII Midland","Pecos-Barstow-Toyah ISD (195901)",200,"Transfers Out To",100,"Fort Stockton ISD (186902)",-9999999
"2011-12",18,"Region XVIII Midland","Pecos-Barstow-Toyah ISD (195901)",200,"Transfers Out To",100,"Hondo ISD (163904)",-9999999
"2011-12",18,"Region XVIII Midland","Pecos-Barstow-Toyah ISD (195901)",200,"Transfers Out To",100,"Iraan-Sheffield ISD (186903)",-9999999
"2011-12",18,"Region XVIII Midland","Pecos-Barstow-Toyah ISD (195901)",200,"Transfers Out To",100,"John H Wood Jr Public Charter Dist (015808)",14
"2011-12",18,"Region XVIII Midland","Pecos-Barstow-Toyah ISD (195901)",200,"Transfers Out To",100,"Monahans-Wickett-Pyote ISD (238902)",-9999999
"2011-12",18,"Region XVIII Midland","Pecos-Barstow-Toyah ISD (195901)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2011-12",18,"Region XVIII Midland","Pecos-Barstow-Toyah ISD (195901)",200,"Transfers Out To",100,"Vernon ISD (244903)",-9999999
"2011-12",18,"Region XVIII Midland","Pecos-Barstow-Toyah ISD (195901)",200,"Transfers Out To",100,"Wink-Loving ISD (248902)",-9999999
"2011-12",18,"Region XVIII Midland","Pecos-Barstow-Toyah ISD (195901)",200,"Transfers Out To",200,"","."
"2011-12",18,"Region XVIII Midland","Pecos-Barstow-Toyah ISD (195901)",200,"Transfers Out To",200,"Total Transfers Out",45
"2011-12",18,"Region XVIII Midland","Pecos-Barstow-Toyah ISD (195901)",200,"Transfers Out To",300,"","."

