T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Allen ISD (043901)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Arlington ISD (220901)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Blooming Grove ISD (175902)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Canton ISD (234902)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Carrollton-Farmers Branch ISD (057903)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Carthage ISD (183902)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Commerce ISD (116903)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Crandall ISD (129901)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Dallas ISD (057905)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Ector County ISD (068901)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Edgewood ISD (234903)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Forney ISD (129902)",20
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Fort Bend ISD (079907)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Garland ISD (057909)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Gilmer ISD (230902)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Gladewater ISD (092901)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Grand Saline ISD (234904)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Hallsville ISD (102904)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Hooks ISD (019902)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Kaufman ISD (129903)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Linden-Kildare CISD (034905)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Ore City ISD (230903)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Quinlan ISD (116908)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Rockwall ISD (199901)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Royse City ISD (199902)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Sulphur Springs ISD (112901)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Texarkana ISD (019907)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Tyler ISD (212905)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Vernon ISD (244903)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Waxahachie ISD (070912)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Wills Point ISD (234907)",24
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",100,"Wylie ISD (043914)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",200,,
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",110
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",100,"Transfers In From",300,,
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Advantage Academy (057806)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Boles ISD (116916)",10
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Caddo Mills ISD (116901)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Canton ISD (234902)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Crandall ISD (129901)",11
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Dallas ISD (057905)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Edgewood ISD (234903)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Education Center International Aca (057833)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Ferris ISD (070905)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Forney ISD (129902)",49
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Garland ISD (057909)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Grand Saline ISD (234904)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hallsville ISD (102904)",15
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Harmony Science Acad (Waco) (161807)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Houston ISD (101912)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"International Leadership Of Texas (057848)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Kaufman ISD (129903)",25
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Legacy Preparatory (057846)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Mesquite ISD (057914)",17
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Pioneer Technology & Arts Academy (057850)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Premier High Schools (072801)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Quinlan ISD (116908)",17
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Rice CISD (045903)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Rockwall ISD (199901)",21
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Royse City ISD (199902)",18
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Scurry-Rosser ISD (129910)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Texarkana ISD (019907)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-999
"2020-2021",10,"Region X Richardson","Terrell ISD (129906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Vernon ISD (244903)",-999
