T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Arp ISD (212901)",11
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Athens ISD (107901)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Brownsboro ISD (107902)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Bullard ISD (212902)",25
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Canton ISD (234902)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Chapel Hill ISD (212909)",68
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Elkhart ISD (001903)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Forney ISD (129902)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Frankston ISD (001904)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Gladewater ISD (092901)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Harmony ISD (230905)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Hawkins ISD (250902)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Jacksonville ISD (037904)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Joaquin ISD (210902)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Kilgore ISD (092902)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Lapoynor ISD (107910)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Lindale ISD (212903)",19
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Longview ISD (092903)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Martins Mill ISD (234905)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Overton ISD (201908)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Palestine ISD (001907)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Pine Tree ISD (092904)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Rivercrest ISD (194903)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Rusk ISD (037907)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Troup ISD (212904)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Van ISD (234906)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Westwood ISD (001908)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Whitehouse ISD (212906)",92
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",100,"Winona ISD (212910)",10
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",200,,
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",273
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",100,"Transfers In From",300,,
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Accelerated Intermediate Academy (101849)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Arp ISD (212901)",11
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Athens ISD (107901)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Brownsboro ISD (107902)",53
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Bullard ISD (212902)",87
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Carlisle ISD (201913)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Chapel Hill ISD (212909)",110
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Cross Roads ISD (107904)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Cumberland Academy (212801)",1470
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Forney ISD (129902)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Frankston ISD (001904)",11
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Gladewater ISD (092901)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hallsville ISD (102904)",30
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hawkins ISD (250902)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Jacksonville ISD (037904)",12
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Karnes City ISD (128901)",10
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Lake Granbury Academy Charter Scho (111801)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Lindale ISD (212903)",22
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Longview ISD (092903)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Martins Mill ISD (234905)",-999
"2020-2021",07,"Region VII Kilgore","Tyler ISD (212905)","Traditional ISD/CSD",200,"Transfers Out To",100,"Neches ISD (001906)",-999
