T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2018-2019",13,"Region XIII Austin","San Marcos CISD (105902)","Traditional ISD/CSD",100,"Transfers In From",100,"Hays CISD (105906)",-999
"2018-2019",13,"Region XIII Austin","San Marcos CISD (105902)","Traditional ISD/CSD",100,"Transfers In From",100,"Lockhart ISD (028902)",-999
"2018-2019",13,"Region XIII Austin","San Marcos CISD (105902)","Traditional ISD/CSD",100,"Transfers In From",100,"Navarro ISD (094903)",-999
"2018-2019",13,"Region XIII Austin","San Marcos CISD (105902)","Traditional ISD/CSD",100,"Transfers In From",100,"Wimberley ISD (105905)",-999
"2018-2019",13,"Region XIII Austin","San Marcos CISD (105902)","Traditional ISD/CSD",100,"Transfers In From",200,,0
"2018-2019",13,"Region XIII Austin","San Marcos CISD (105902)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",11
"2018-2019",13,"Region XIII Austin","San Marcos CISD (105902)","Traditional ISD/CSD",100,"Transfers In From",300,,0
"2018-2019",13,"Region XIII Austin","San Marcos CISD (105902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Austin ISD (227901)",10
"2018-2019",13,"Region XIII Austin","San Marcos CISD (105902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Bryan ISD (021902)",-999
"2018-2019",13,"Region XIII Austin","San Marcos CISD (105902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Comal ISD (046902)",12
"2018-2019",13,"Region XIII Austin","San Marcos CISD (105902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Del Valle ISD (227910)",-999
"2018-2019",13,"Region XIII Austin","San Marcos CISD (105902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Dripping Springs ISD (105904)",-999
"2018-2019",13,"Region XIII Austin","San Marcos CISD (105902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Eanes ISD (227909)",-999
"2018-2019",13,"Region XIII Austin","San Marcos CISD (105902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Grapevine-Colleyville ISD (220906)",-999
"2018-2019",13,"Region XIII Austin","San Marcos CISD (105902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hallsville ISD (102904)",-999
"2018-2019",13,"Region XIII Austin","San Marcos CISD (105902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hays CISD (105906)",30
"2018-2019",13,"Region XIII Austin","San Marcos CISD (105902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Idea Public Schools (108807)",19
"2018-2019",13,"Region XIII Austin","San Marcos CISD (105902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Inspire Academies (015808)",14
"2018-2019",13,"Region XIII Austin","San Marcos CISD (105902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Katherine Anne Porter School (105801)",25
"2018-2019",13,"Region XIII Austin","San Marcos CISD (105902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Ki Charter Academy (105803)",176
"2018-2019",13,"Region XIII Austin","San Marcos CISD (105902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Lockhart ISD (028902)",12
"2018-2019",13,"Region XIII Austin","San Marcos CISD (105902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Marion ISD (094904)",-999
"2018-2019",13,"Region XIII Austin","San Marcos CISD (105902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Mexia ISD (147903)",-999
