T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","REPORT_DISTNAME_NUMBER_PROPCASE","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND_PROP","TRANSFERS_IN_OUT"
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Austin ISD (227901)",41
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Burnet CISD (027903)",-999
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Del Valle ISD (227910)",-999
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Elgin ISD (011902)",-999
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Georgetown ISD (246904)",90
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Giddings ISD (144901)",-999
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Hays CISD (105906)",-999
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Hutto ISD (246906)",104
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Jarrell ISD (246907)",-999
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Lake Travis ISD (227913)",-999
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Leander ISD (246913)",171
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Liberty Hill ISD (246908)",12
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Manor ISD (227907)",17
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Pflugerville ISD (227904)",108
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Taylor ISD (246911)",-999
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",200,,
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",564
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",300,,
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Austin Achieve Public Schools (227825)",16
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Austin Discovery School (227821)",26
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Austin ISD (227901)",192
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Burnet CISD (027903)",-999
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Cedars International Academy (227817)",16
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Center Point ISD (133901)",-999
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Chaparral Star Academy (227814)",107
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Copperas Cove ISD (050910)",-999
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Dallas ISD (057905)",-999
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Eanes ISD (227909)",-999
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Elgin ISD (011902)",-999
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Florence ISD (246902)",-999
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Georgetown ISD (246904)",25
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Goodwater Montessori School (246802)",113
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Grapevine-Colleyville ISD (220906)",10
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hallsville ISD (102904)",47
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Harmony Science Academy (Austin) (227816)",638
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hays CISD (105906)",-999
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hutto ISD (246906)",51
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Idea Public Schools (108807)",121
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Jarrell ISD (246907)",-999
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Jubilee Academies (015822)",316
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Killeen ISD (014906)",-999
"2019-2020",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Kipp Texas Public Schools (227820)",29
