"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2016-2017",09,"Region IX Wichita Falls","Knox City-O'Brien CISD (138902)","Traditional ISD/CSD",100,"Transfers In From",100,"Benjamin ISD (138904)",-9999999
"2016-2017",09,"Region IX Wichita Falls","Knox City-O'Brien CISD (138902)","Traditional ISD/CSD",100,"Transfers In From",100,"Haskell CISD (104901)",28
"2016-2017",09,"Region IX Wichita Falls","Knox City-O'Brien CISD (138902)","Traditional ISD/CSD",100,"Transfers In From",100,"Munday CISD (138903)",7
"2016-2017",09,"Region IX Wichita Falls","Knox City-O'Brien CISD (138902)","Traditional ISD/CSD",100,"Transfers In From",100,"Rule ISD (104903)",-9999999
"2016-2017",09,"Region IX Wichita Falls","Knox City-O'Brien CISD (138902)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2016-2017",09,"Region IX Wichita Falls","Knox City-O'Brien CISD (138902)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",-9999999
"2016-2017",09,"Region IX Wichita Falls","Knox City-O'Brien CISD (138902)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2016-2017",09,"Region IX Wichita Falls","Knox City-O'Brien CISD (138902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Benjamin ISD (138904)",33
"2016-2017",09,"Region IX Wichita Falls","Knox City-O'Brien CISD (138902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Haskell CISD (104901)",-9999999
"2016-2017",09,"Region IX Wichita Falls","Knox City-O'Brien CISD (138902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Munday CISD (138903)",-9999999
"2016-2017",09,"Region IX Wichita Falls","Knox City-O'Brien CISD (138902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Premier High Schools (072801)",-9999999
"2016-2017",09,"Region IX Wichita Falls","Knox City-O'Brien CISD (138902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Rule ISD (104903)",-9999999
"2016-2017",09,"Region IX Wichita Falls","Knox City-O'Brien CISD (138902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Stamford ISD (127906)",-9999999
"2016-2017",09,"Region IX Wichita Falls","Knox City-O'Brien CISD (138902)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2016-2017",09,"Region IX Wichita Falls","Knox City-O'Brien CISD (138902)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",43
"2016-2017",09,"Region IX Wichita Falls","Knox City-O'Brien CISD (138902)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

