"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2012-13",12,"Region XII Waco","Malone ISD (109908)",100,"Transfers In From",100,"Bynum ISD (109902)",11
"2012-13",12,"Region XII Waco","Malone ISD (109908)",100,"Transfers In From",100,"Connally ISD (161921)",-9999999
"2012-13",12,"Region XII Waco","Malone ISD (109908)",100,"Transfers In From",100,"Dawson ISD (175904)",6
"2012-13",12,"Region XII Waco","Malone ISD (109908)",100,"Transfers In From",100,"Hillsboro ISD (109904)",17
"2012-13",12,"Region XII Waco","Malone ISD (109908)",100,"Transfers In From",100,"Hubbard ISD (109905)",34
"2012-13",12,"Region XII Waco","Malone ISD (109908)",100,"Transfers In From",100,"Mexia ISD (147903)",-9999999
"2012-13",12,"Region XII Waco","Malone ISD (109908)",100,"Transfers In From",100,"Midway ISD (161903)",-9999999
"2012-13",12,"Region XII Waco","Malone ISD (109908)",100,"Transfers In From",100,"Penelope ISD (109914)",-9999999
"2012-13",12,"Region XII Waco","Malone ISD (109908)",100,"Transfers In From",100,"Robinson ISD (161922)",-9999999
"2012-13",12,"Region XII Waco","Malone ISD (109908)",100,"Transfers In From",100,"Waco ISD (161914)",6
"2012-13",12,"Region XII Waco","Malone ISD (109908)",100,"Transfers In From",100,"West ISD (161916)",-9999999
"2012-13",12,"Region XII Waco","Malone ISD (109908)",100,"Transfers In From",200,"","."
"2012-13",12,"Region XII Waco","Malone ISD (109908)",100,"Transfers In From",200,"Total Transfers In",84
"2012-13",12,"Region XII Waco","Malone ISD (109908)",100,"Transfers In From",300,"","."
"2012-13",12,"Region XII Waco","Malone ISD (109908)",200,"Transfers Out To",100,"Brownsboro ISD (107902)",-9999999
"2012-13",12,"Region XII Waco","Malone ISD (109908)",200,"Transfers Out To",100,"Bynum ISD (109902)",13
"2012-13",12,"Region XII Waco","Malone ISD (109908)",200,"Transfers Out To",100,"Hillsboro ISD (109904)",-9999999
"2012-13",12,"Region XII Waco","Malone ISD (109908)",200,"Transfers Out To",100,"Hubbard ISD (109905)",-9999999
"2012-13",12,"Region XII Waco","Malone ISD (109908)",200,"Transfers Out To",100,"Mount Calm ISD (109910)",-9999999
"2012-13",12,"Region XII Waco","Malone ISD (109908)",200,"Transfers Out To",100,"Penelope ISD (109914)",28
"2012-13",12,"Region XII Waco","Malone ISD (109908)",200,"Transfers Out To",100,"West ISD (161916)",-9999999
"2012-13",12,"Region XII Waco","Malone ISD (109908)",200,"Transfers Out To",200,"","."
"2012-13",12,"Region XII Waco","Malone ISD (109908)",200,"Transfers Out To",200,"Total Transfers Out",48
"2012-13",12,"Region XII Waco","Malone ISD (109908)",200,"Transfers Out To",300,"","."

