"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",13,"Region XIII Austin","Schulenburg ISD (075903)",100,"Transfers In From",100,"Flatonia ISD (075901)",7
"2014-15",13,"Region XIII Austin","Schulenburg ISD (075903)",100,"Transfers In From",100,"Hallettsville ISD (143901)",17
"2014-15",13,"Region XIII Austin","Schulenburg ISD (075903)",100,"Transfers In From",100,"La Grange ISD (075902)",12
"2014-15",13,"Region XIII Austin","Schulenburg ISD (075903)",100,"Transfers In From",100,"Moulton ISD (143902)",-9999999
"2014-15",13,"Region XIII Austin","Schulenburg ISD (075903)",100,"Transfers In From",100,"Waelder ISD (089905)",-9999999
"2014-15",13,"Region XIII Austin","Schulenburg ISD (075903)",100,"Transfers In From",100,"Weimar ISD (045905)",-9999999
"2014-15",13,"Region XIII Austin","Schulenburg ISD (075903)",100,"Transfers In From",200,"","."
"2014-15",13,"Region XIII Austin","Schulenburg ISD (075903)",100,"Transfers In From",200,"Total Transfers In",41
"2014-15",13,"Region XIII Austin","Schulenburg ISD (075903)",100,"Transfers In From",300,"","."
"2014-15",13,"Region XIII Austin","Schulenburg ISD (075903)",200,"Transfers Out To",100,"Flatonia ISD (075901)",12
"2014-15",13,"Region XIII Austin","Schulenburg ISD (075903)",200,"Transfers Out To",100,"Hallettsville ISD (143901)",5
"2014-15",13,"Region XIII Austin","Schulenburg ISD (075903)",200,"Transfers Out To",100,"La Grange ISD (075902)",21
"2014-15",13,"Region XIII Austin","Schulenburg ISD (075903)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2014-15",13,"Region XIII Austin","Schulenburg ISD (075903)",200,"Transfers Out To",100,"Vysehrad ISD (143904)",-9999999
"2014-15",13,"Region XIII Austin","Schulenburg ISD (075903)",200,"Transfers Out To",100,"Weimar ISD (045905)",15
"2014-15",13,"Region XIII Austin","Schulenburg ISD (075903)",200,"Transfers Out To",200,"","."
"2014-15",13,"Region XIII Austin","Schulenburg ISD (075903)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2014-15",13,"Region XIII Austin","Schulenburg ISD (075903)",200,"Transfers Out To",300,"","."

