"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",100,"Transfers In From",100,"Alba-Golden ISD (250906)",-9999999
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",100,"Transfers In From",100,"Como-Pickton CISD (112908)",7
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",100,"Transfers In From",100,"Harmony ISD (230905)",-9999999
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",100,"Transfers In From",100,"Mount Vernon ISD (080901)",-9999999
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",100,"Transfers In From",100,"Pittsburg ISD (032902)",8
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",100,"Transfers In From",100,"Quitman ISD (250904)",10
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",100,"Transfers In From",100,"Yantis ISD (250905)",-9999999
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",100,"Transfers In From",200,"","."
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",100,"Transfers In From",200,"Total Transfers In",32
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",100,"Transfers In From",300,"","."
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",200,"Transfers Out To",100,"Alba-Golden ISD (250906)",-9999999
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",200,"Transfers Out To",100,"Arlington ISD (220901)",-9999999
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",200,"Transfers Out To",100,"Chapel Hill ISD (225906)",-9999999
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",200,"Transfers Out To",100,"Commerce ISD (116903)",-9999999
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",200,"Transfers Out To",100,"Como-Pickton CISD (112908)",-9999999
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",200,"Transfers Out To",100,"Gladewater ISD (092901)",-9999999
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",200,"Transfers Out To",100,"Grand Saline ISD (234904)",-9999999
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",200,"Transfers Out To",100,"Greenville ISD (116905)",-9999999
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",200,"Transfers Out To",100,"Harmony ISD (230905)",6
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",200,"Transfers Out To",100,"Mount Pleasant ISD (225902)",-9999999
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",200,"Transfers Out To",100,"Mount Vernon ISD (080901)",5
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",200,"Transfers Out To",100,"Pittsburg ISD (032902)",-9999999
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",200,"Transfers Out To",100,"Quitman ISD (250904)",-9999999
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",200,"Transfers Out To",100,"Rains ISD (190903)",-9999999
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",200,"Transfers Out To",100,"Sulphur Springs ISD (112901)",-9999999
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",8
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",200,"Transfers Out To",100,"West ISD (161916)",-9999999
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",200,"Transfers Out To",100,"Yantis ISD (250905)",-9999999
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",200,"Transfers Out To",200,"","."
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",200,"Transfers Out To",200,"Total Transfers Out",45
"2011-12",07,"Region VII Kilgore","Winnsboro ISD (250907)",200,"Transfers Out To",300,"","."

