"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2011-12",04,"Region IV Houston","Hardin ISD (146904)",100,"Transfers In From",100,"Beaumont ISD (123910)",-9999999
"2011-12",04,"Region IV Houston","Hardin ISD (146904)",100,"Transfers In From",100,"Cleveland ISD (146901)",-9999999
"2011-12",04,"Region IV Houston","Hardin ISD (146904)",100,"Transfers In From",100,"Dayton ISD (146902)",10
"2011-12",04,"Region IV Houston","Hardin ISD (146904)",100,"Transfers In From",100,"Hull-Daisetta ISD (146905)",19
"2011-12",04,"Region IV Houston","Hardin ISD (146904)",100,"Transfers In From",100,"Liberty ISD (146906)",21
"2011-12",04,"Region IV Houston","Hardin ISD (146904)",100,"Transfers In From",100,"West Hardin County CISD (100908)",20
"2011-12",04,"Region IV Houston","Hardin ISD (146904)",100,"Transfers In From",200,"","."
"2011-12",04,"Region IV Houston","Hardin ISD (146904)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2011-12",04,"Region IV Houston","Hardin ISD (146904)",100,"Transfers In From",300,"","."
"2011-12",04,"Region IV Houston","Hardin ISD (146904)",200,"Transfers Out To",100,"Devers ISD (146903)",-9999999
"2011-12",04,"Region IV Houston","Hardin ISD (146904)",200,"Transfers Out To",100,"Hull-Daisetta ISD (146905)",8
"2011-12",04,"Region IV Houston","Hardin ISD (146904)",200,"Transfers Out To",100,"Liberty ISD (146906)",67
"2011-12",04,"Region IV Houston","Hardin ISD (146904)",200,"Transfers Out To",100,"Lone Oak ISD (116906)",-9999999
"2011-12",04,"Region IV Houston","Hardin ISD (146904)",200,"Transfers Out To",100,"Premier High Schools (072801)",-9999999
"2011-12",04,"Region IV Houston","Hardin ISD (146904)",200,"Transfers Out To",100,"Tarkington ISD (146907)",5
"2011-12",04,"Region IV Houston","Hardin ISD (146904)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2011-12",04,"Region IV Houston","Hardin ISD (146904)",200,"Transfers Out To",100,"West Hardin County CISD (100908)",6
"2011-12",04,"Region IV Houston","Hardin ISD (146904)",200,"Transfers Out To",200,"","."
"2011-12",04,"Region IV Houston","Hardin ISD (146904)",200,"Transfers Out To",200,"Total Transfers Out",94
"2011-12",04,"Region IV Houston","Hardin ISD (146904)",200,"Transfers Out To",300,"","."

