"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2015-16",01,"Region I Edinburg","Lasara ISD (245901)",100,"Transfers In From",100,"Edinburg CISD (108904)",-9999999
"2015-16",01,"Region I Edinburg","Lasara ISD (245901)",100,"Transfers In From",100,"La Feria ISD (031905)",-9999999
"2015-16",01,"Region I Edinburg","Lasara ISD (245901)",100,"Transfers In From",100,"Lyford CISD (245902)",12
"2015-16",01,"Region I Edinburg","Lasara ISD (245901)",100,"Transfers In From",100,"McAllen ISD (108906)",-9999999
"2015-16",01,"Region I Edinburg","Lasara ISD (245901)",100,"Transfers In From",100,"Monte Alto ISD (108915)",-9999999
"2015-16",01,"Region I Edinburg","Lasara ISD (245901)",100,"Transfers In From",100,"Raymondville ISD (245903)",69
"2015-16",01,"Region I Edinburg","Lasara ISD (245901)",100,"Transfers In From",100,"San Perlita ISD (245904)",-9999999
"2015-16",01,"Region I Edinburg","Lasara ISD (245901)",100,"Transfers In From",200,,"."
"2015-16",01,"Region I Edinburg","Lasara ISD (245901)",100,"Transfers In From",200,"Total Transfers In",91
"2015-16",01,"Region I Edinburg","Lasara ISD (245901)",100,"Transfers In From",300,,"."
"2015-16",01,"Region I Edinburg","Lasara ISD (245901)",200,"Transfers Out To",100,"Edcouch-Elsa ISD (108903)",-9999999
"2015-16",01,"Region I Edinburg","Lasara ISD (245901)",200,"Transfers Out To",100,"Harlingen CISD (031903)",-9999999
"2015-16",01,"Region I Edinburg","Lasara ISD (245901)",200,"Transfers Out To",100,"Lyford CISD (245902)",7
"2015-16",01,"Region I Edinburg","Lasara ISD (245901)",200,"Transfers Out To",100,"Mercedes ISD (108907)",-9999999
"2015-16",01,"Region I Edinburg","Lasara ISD (245901)",200,"Transfers Out To",100,"Raymondville ISD (245903)",5
"2015-16",01,"Region I Edinburg","Lasara ISD (245901)",200,"Transfers Out To",200,,"."
"2015-16",01,"Region I Edinburg","Lasara ISD (245901)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2015-16",01,"Region I Edinburg","Lasara ISD (245901)",200,"Transfers Out To",300,,"."

