"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",100,"Transfers In From",100,"Cleburne ISD (126903)",-9999999
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",100,"Transfers In From",100,"Clifton ISD (018901)",23
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",100,"Transfers In From",100,"Cranfills Gap ISD (018908)",9
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",100,"Transfers In From",100,"Iredell ISD (018906)",-9999999
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",100,"Transfers In From",100,"Kopperl ISD (018907)",5
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",100,"Transfers In From",100,"Morgan ISD (018903)",23
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",100,"Transfers In From",100,"Valley Mills ISD (018904)",-9999999
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",100,"Transfers In From",100,"Walnut Springs ISD (018905)",9
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",100,"Transfers In From",100,"Whitney ISD (109911)",-9999999
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",100,"Transfers In From",200,,"."
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",100,"Transfers In From",200,"Total Transfers In",77
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",100,"Transfers In From",300,,"."
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",100,"Aquilla ISD (109912)",-9999999
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",100,"Clifton ISD (018901)",6
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",100,"Cranfills Gap ISD (018908)",-9999999
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",100,"Glen Rose ISD (213901)",-9999999
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",100,"Hamilton ISD (097902)",-9999999
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",100,"Iredell ISD (018906)",7
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",100,"Kopperl ISD (018907)",-9999999
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",100,"Morgan ISD (018903)",-9999999
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",100,"Premier High Schools (072801)",-9999999
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",100,"Valley Mills ISD (018904)",-9999999
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",100,"Walnut Springs ISD (018905)",-9999999
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",200,,"."
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",200,"Total Transfers Out",36
"2015-16",12,"Region XII Waco","Meridian ISD (018902)",200,"Transfers Out To",300,,"."

