T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"ABILENE ISD  -  221901",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"ALDINE ISD  -  101902",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"ALEDO ISD  -  184907",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"ALIEF ISD  -  101903",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"ALLEN ISD  -  043901",28
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"ALVARADO ISD  -  126901",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"ALVIN ISD  -  020901",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"AMARILLO ISD  -  188901",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"ARGYLE ISD  -  061910",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"ARLINGTON ISD  -  220901",31
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"ASPERMONT ISD  -  217901",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"ATLANTA ISD  -  034901",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"AUBREY ISD  -  061907",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"AUSTIN ISD  -  227901",16
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"AZLE ISD  -  220915",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"BASTROP ISD  -  011901",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"BEAUMONT ISD  -  123910",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"BELLS ISD  -  091901",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"BELTON ISD  -  014903",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"BIRDVILLE ISD  -  220902",75
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"BOERNE ISD  -  130901",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"BOYD ISD  -  249902",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"BRAZOSPORT ISD  -  020905",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"BRIDGE CITY ISD  -  181901",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"BROCK ISD  -  184909",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"BRYAN ISD  -  021902",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"BULLARD ISD  -  212902",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"BURLESON ISD  -  126902",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"BURNET CISD  -  027903",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"CADDO MILLS ISD  -  116901",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"CALALLEN ISD  -  178903",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"CANYON ISD  -  191901",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"CARROLL ISD  -  220919",26
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"CARROLLTON-FARMERS BRANCH ISD  -  057903",10
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"CASTLEBERRY ISD  -  220917",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"CEDAR HILL ISD  -  057904",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"CELINA ISD  -  043903",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"CHAPEL HILL ISD  -  212909",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"CHINA SPRING ISD  -  161920",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"CISCO ISD  -  067902",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"CLEAR CREEK ISD  -  084910",14
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"COLLEGE STATION ISD  -  021901",10
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"COLUMBIA-BRAZORIA ISD  -  020907",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"COMAL ISD  -  046902",13
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"COMMUNITY ISD  -  043918",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"CONROE ISD  -  170902",21
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"COPPELL ISD  -  057922",27
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"CORPUS CHRISTI ISD  -  178904",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"CRANDALL ISD  -  129901",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"CROWLEY ISD  -  220912",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"CYPRESS-FAIRBANKS ISD  -  101907",-999
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"DALLAS ISD  -  057905",12
"2022-2023",11,"REGION XI FORT WORTH","GRAPEVINE-COLLEYVILLE ISD  -  220906","Traditional ISD/CSD",100,"Transfers In From",100,"DAYTON ISD  -  146902",-999
