"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",100,"Transfers In From",100,"Austin ISD (227901)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",100,"Transfers In From",100,"Bastrop ISD (011901)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",100,"Transfers In From",100,"Comal ISD (046902)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",100,"Transfers In From",100,"Del Valle ISD (227910)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",100,"Transfers In From",100,"Gonzales ISD (089901)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",100,"Transfers In From",100,"Hays CISD (105906)",22
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",100,"Transfers In From",100,"Luling ISD (028903)",87
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",100,"Transfers In From",100,"North East ISD (015910)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",100,"Transfers In From",100,"Prairie Lea ISD (028906)",49
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",100,"Transfers In From",100,"Round Rock ISD (246909)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",100,"Transfers In From",100,"San Marcos CISD (105902)",16
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",100,"Transfers In From",100,"Seguin ISD (094901)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",100,"Transfers In From",100,"Waelder ISD (089905)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",197
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Austin ISD (227901)",27
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Bastrop ISD (011901)",16
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Comal ISD (046902)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Del Valle ISD (227910)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Gonzales ISD (089901)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Harmony Science Academy (Austin) (227816)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hays CISD (105906)",13
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Idea Public Schools (108807)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Inspire Academies (015808)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Katherine Anne Porter School (105801)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",100,"La Grange ISD (075902)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Luling ISD (028903)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Northwest ISD (061911)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Prairie Lea ISD (028906)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Premier High Schools (072801)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Promesa Public Schools (227824)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",100,"San Diego ISD (066902)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",100,"San Marcos CISD (105902)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Smithville ISD (011904)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",100,"The Excel Center (227828)",13
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Trinity Charter School (046802)",146
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",100,"University Of Texas University Cha (227806)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Wayside Schools (227803)",25
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Wimberley ISD (105905)",-999
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",315
"2017-2018",13,"Region XIII Austin","Lockhart ISD (028902)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

