"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",100,"Transfers In From",100,"Alba-Golden ISD (250906)",11
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",100,"Transfers In From",100,"Harmony ISD (230905)",-9999999
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",100,"Transfers In From",100,"Hawkins ISD (250902)",-9999999
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",100,"Transfers In From",100,"Lindale ISD (212903)",-9999999
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",100,"Transfers In From",100,"Mineola ISD (250903)",12
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",100,"Transfers In From",100,"New Diana ISD (230906)",-9999999
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",100,"Transfers In From",100,"Rains ISD (190903)",-9999999
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",100,"Transfers In From",100,"Winnsboro ISD (250907)",-9999999
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",100,"Transfers In From",100,"Yantis ISD (250905)",-9999999
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",100,"Transfers In From",200,"","."
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",100,"Transfers In From",200,"Total Transfers In",37
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",100,"Transfers In From",300,"","."
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",200,"Transfers Out To",100,"Alba-Golden ISD (250906)",7
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",200,"Transfers Out To",100,"Gladewater ISD (092901)",-9999999
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",200,"Transfers Out To",100,"Harmony ISD (230905)",-9999999
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",200,"Transfers Out To",100,"Hawkins ISD (250902)",-9999999
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",200,"Transfers Out To",100,"Mineola ISD (250903)",16
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",200,"Transfers Out To",100,"Mount Vernon ISD (080901)",-9999999
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",200,"Transfers Out To",100,"Rains ISD (190903)",-9999999
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",200,"Transfers Out To",100,"UT Tyler Innovation Academy (212804)",-9999999
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",200,"Transfers Out To",100,"Union Hill ISD (230904)",-9999999
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",200,"Transfers Out To",100,"Winnsboro ISD (250907)",12
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",200,"Transfers Out To",100,"Yantis ISD (250905)",-9999999
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",200,"Transfers Out To",200,"","."
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",200,"Transfers Out To",200,"Total Transfers Out",55
"2014-15",07,"Region VII Kilgore","Quitman ISD (250904)",200,"Transfers Out To",300,"","."

