T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","REPORT_DISTNAME_NUMBER_PROPCASE","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND_PROP","TRANSFERS_IN_OUT"
"2019-2020",10,"Region X Richardson","Coppell ISD (057922)","Traditional ISD/CSD",100,"Transfers In From",100,"Allen ISD (043901)",-999
"2019-2020",10,"Region X Richardson","Coppell ISD (057922)","Traditional ISD/CSD",100,"Transfers In From",100,"Arlington ISD (220901)",-999
"2019-2020",10,"Region X Richardson","Coppell ISD (057922)","Traditional ISD/CSD",100,"Transfers In From",100,"Aubrey ISD (061907)",-999
"2019-2020",10,"Region X Richardson","Coppell ISD (057922)","Traditional ISD/CSD",100,"Transfers In From",100,"Carrollton-Farmers Branch ISD (057903)",140
"2019-2020",10,"Region X Richardson","Coppell ISD (057922)","Traditional ISD/CSD",100,"Transfers In From",100,"Dallas ISD (057905)",-999
"2019-2020",10,"Region X Richardson","Coppell ISD (057922)","Traditional ISD/CSD",100,"Transfers In From",100,"Denton ISD (061901)",13
"2019-2020",10,"Region X Richardson","Coppell ISD (057922)","Traditional ISD/CSD",100,"Transfers In From",100,"Duncanville ISD (057907)",-999
"2019-2020",10,"Region X Richardson","Coppell ISD (057922)","Traditional ISD/CSD",100,"Transfers In From",100,"Frisco ISD (043905)",-999
"2019-2020",10,"Region X Richardson","Coppell ISD (057922)","Traditional ISD/CSD",100,"Transfers In From",100,"Grand Prairie ISD (057910)",-999
"2019-2020",10,"Region X Richardson","Coppell ISD (057922)","Traditional ISD/CSD",100,"Transfers In From",100,"Grapevine-Colleyville ISD (220906)",-999
"2019-2020",10,"Region X Richardson","Coppell ISD (057922)","Traditional ISD/CSD",100,"Transfers In From",100,"Hurst-Euless-Bedford ISD (220916)",-999
"2019-2020",10,"Region X Richardson","Coppell ISD (057922)","Traditional ISD/CSD",100,"Transfers In From",100,"Irving ISD (057912)",-999
"2019-2020",10,"Region X Richardson","Coppell ISD (057922)","Traditional ISD/CSD",100,"Transfers In From",100,"Lake Dallas ISD (061912)",-999
"2019-2020",10,"Region X Richardson","Coppell ISD (057922)","Traditional ISD/CSD",100,"Transfers In From",100,"Lewisville ISD (061902)",168
"2019-2020",10,"Region X Richardson","Coppell ISD (057922)","Traditional ISD/CSD",100,"Transfers In From",100,"Little Elm ISD (061914)",-999
"2019-2020",10,"Region X Richardson","Coppell ISD (057922)","Traditional ISD/CSD",100,"Transfers In From",100,"McKinney ISD (043907)",-999
"2019-2020",10,"Region X Richardson","Coppell ISD (057922)","Traditional ISD/CSD",100,"Transfers In From",100,"Northwest ISD (061911)",-999
"2019-2020",10,"Region X Richardson","Coppell ISD (057922)","Traditional ISD/CSD",100,"Transfers In From",100,"Richardson ISD (057916)",-999
"2019-2020",10,"Region X Richardson","Coppell ISD (057922)","Traditional ISD/CSD",100,"Transfers In From",100,"Wylie ISD (043914)",-999
"2019-2020",10,"Region X Richardson","Coppell ISD (057922)","Traditional ISD/CSD",100,"Transfers In From",200,,
"2019-2020",10,"Region X Richardson","Coppell ISD (057922)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",376
"2019-2020",10,"Region X Richardson","Coppell ISD (057922)","Traditional ISD/CSD",100,"Transfers In From",300,,
"2019-2020",10,"Region X Richardson","Coppell ISD (057922)","Traditional ISD/CSD",200,"Transfers Out To",100,"Brazos River Charter School (213801)",-999
