"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2016-2017",08,"Region VIII Mt Pleasant","Bloomburg ISD (034909)","Traditional ISD/CSD",100,"Transfers In From",100,"Atlanta ISD (034901)",47
"2016-2017",08,"Region VIII Mt Pleasant","Bloomburg ISD (034909)","Traditional ISD/CSD",100,"Transfers In From",100,"Queen City ISD (034907)",13
"2016-2017",08,"Region VIII Mt Pleasant","Bloomburg ISD (034909)","Traditional ISD/CSD",100,"Transfers In From",100,"Texarkana ISD (019907)",-9999999
"2016-2017",08,"Region VIII Mt Pleasant","Bloomburg ISD (034909)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2016-2017",08,"Region VIII Mt Pleasant","Bloomburg ISD (034909)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",-9999999
"2016-2017",08,"Region VIII Mt Pleasant","Bloomburg ISD (034909)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2016-2017",08,"Region VIII Mt Pleasant","Bloomburg ISD (034909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Atlanta ISD (034901)",24
"2016-2017",08,"Region VIII Mt Pleasant","Bloomburg ISD (034909)","Traditional ISD/CSD",200,"Transfers Out To",100,"McLeod ISD (034906)",-9999999
"2016-2017",08,"Region VIII Mt Pleasant","Bloomburg ISD (034909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Queen City ISD (034907)",35
"2016-2017",08,"Region VIII Mt Pleasant","Bloomburg ISD (034909)","Traditional ISD/CSD",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2016-2017",08,"Region VIII Mt Pleasant","Bloomburg ISD (034909)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2016-2017",08,"Region VIII Mt Pleasant","Bloomburg ISD (034909)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2016-2017",08,"Region VIII Mt Pleasant","Bloomburg ISD (034909)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

