"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Arlington ISD (220901)",-9999999
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Burleson ISD (126902)",10
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Cedar Hill ISD (057904)",-9999999
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Cleburne ISD (126903)",20
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Covington ISD (109903)",-9999999
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Crowley ISD (220912)",6
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Duncanville ISD (057907)",-9999999
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Eagle Mt-Saginaw ISD (220918)",-9999999
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Godley ISD (126911)",-9999999
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Grandview ISD (126904)",-9999999
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Hillsboro ISD (109904)",-9999999
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Joshua ISD (126905)",5
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Kaufman ISD (129903)",-9999999
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Keene ISD (126906)",-9999999
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Mansfield ISD (220908)",8
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Midlothian ISD (070908)",-9999999
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Venus ISD (126908)",29
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"White Settlement ISD (220920)",-9999999
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",200,"","."
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",200,"Total Transfers In",98
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",300,"","."
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Advantage Academy (057806)",-9999999
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Arlington Classics Academy (220802)",-9999999
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Arlington ISD (220901)",-9999999
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Athens ISD (107901)",-9999999
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Brazos River Charter School (213801)",-9999999
"2014-15",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Burleson ISD (126902)",19
