T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Aldine ISD (101902)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Alief ISD (101903)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Alvin ISD (020901)",29
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Angleton ISD (020902)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Beaumont ISD (123910)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Channelview ISD (101905)",22
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Clear Creek ISD (084910)",126
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Conroe ISD (170902)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Crosby ISD (101906)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Cypress-Fairbanks ISD (101907)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Deer Park ISD (101908)",151
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Dickinson ISD (084901)",12
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Fort Bend ISD (079907)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Friendswood ISD (084911)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Galena Park ISD (101910)",23
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Goose Creek CISD (101911)",21
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Hitchcock ISD (084908)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Houston ISD (101912)",366
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Humble ISD (101913)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Klein ISD (101915)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"La Porte ISD (101916)",65
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Liberty ISD (146906)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Pearland ISD (020908)",88
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Santa Fe ISD (084909)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Sheldon ISD (101924)",16
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Spring ISD (101919)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",100,"Texas City ISD (084906)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",200,,
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",968
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",100,"Transfers In From",300,,
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"A+ Unlimited Potential (101871)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"Academy Of Accelerated Learning In (101810)",25
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"Aldine ISD (101902)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"Alief ISD (101903)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"Alvin ISD (020901)",13
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"Angleton ISD (020902)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"Beatrice Mayes Institute Charter S (101847)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"Beta Academy (101870)",517
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"Bloom Academy Charter School (101875)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"Chaparral Star Academy (227814)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"Clear Creek ISD (084910)",14
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"Cypress-Fairbanks ISD (101907)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"Deer Park ISD (101908)",1036
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"Dickinson ISD (084901)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"Evant ISD (050901)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"Fort Bend ISD (079907)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"Friendswood ISD (084911)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"Galena Park ISD (101910)",15
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"George Gervin Academy (015802)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"George I Sanchez Charter (101804)",10
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"Goose Creek CISD (101911)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"Grapevine-Colleyville ISD (220906)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hallsville ISD (102904)",63
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"Harmony School Of Excellence (101858)",21
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"Harmony School Of Science - Housto (101862)",27
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"Harmony Science Acad (El Paso) (071806)",-999
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"Harmony Science Academy (101846)",14
"2020-2021",04,"Region IV Houston","Pasadena ISD (101917)","Traditional ISD/CSD",200,"Transfers Out To",100,"Horizon Montessori Public Schools (108802)",37
