T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","REPORT_DISTNAME_NUMBER_PROPCASE","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND_PROP","TRANSFERS_IN_OUT"
"2019-2020",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Austin ISD (227901)",14
"2019-2020",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Burnet CISD (027903)",15
"2019-2020",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Copperas Cove ISD (050910)",-999
"2019-2020",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Del Valle ISD (227910)",-999
"2019-2020",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Florence ISD (246902)",-999
"2019-2020",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Georgetown ISD (246904)",36
"2019-2020",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Jarrell ISD (246907)",-999
"2019-2020",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Lago Vista ISD (227912)",12
"2019-2020",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Lake Travis ISD (227913)",10
"2019-2020",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Lampasas ISD (141901)",-999
"2019-2020",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Liberty Hill ISD (246908)",59
"2019-2020",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Liberty ISD (146906)",-999
"2019-2020",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Llano ISD (150901)",-999
"2019-2020",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Manor ISD (227907)",-999
"2019-2020",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Marble Falls ISD (027904)",-999
"2019-2020",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Pflugerville ISD (227904)",25
"2019-2020",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Round Rock ISD (246909)",101
"2019-2020",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Union Hill ISD (230904)",-999
"2019-2020",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Victoria ISD (235902)",-999
"2019-2020",13,"Region XIII Austin","Leander ISD (246913)","Traditional ISD/CSD",100,"Transfers In From",100,"Wichita Falls ISD (243905)",-999
