"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2017-2018",09,"Region IX Wichita Falls","Windthorst ISD (005904)","Traditional ISD/CSD",100,"Transfers In From",100,"Archer City ISD (005901)",65
"2017-2018",09,"Region IX Wichita Falls","Windthorst ISD (005904)","Traditional ISD/CSD",100,"Transfers In From",100,"Henrietta ISD (039902)",-999
"2017-2018",09,"Region IX Wichita Falls","Windthorst ISD (005904)","Traditional ISD/CSD",100,"Transfers In From",100,"Jacksboro ISD (119902)",-999
"2017-2018",09,"Region IX Wichita Falls","Windthorst ISD (005904)","Traditional ISD/CSD",100,"Transfers In From",100,"Midway ISD (039905)",16
"2017-2018",09,"Region IX Wichita Falls","Windthorst ISD (005904)","Traditional ISD/CSD",100,"Transfers In From",100,"Seymour ISD (012901)",-999
"2017-2018",09,"Region IX Wichita Falls","Windthorst ISD (005904)","Traditional ISD/CSD",100,"Transfers In From",100,"Wichita Falls ISD (243905)",-999
"2017-2018",09,"Region IX Wichita Falls","Windthorst ISD (005904)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2017-2018",09,"Region IX Wichita Falls","Windthorst ISD (005904)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",102
"2017-2018",09,"Region IX Wichita Falls","Windthorst ISD (005904)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2017-2018",09,"Region IX Wichita Falls","Windthorst ISD (005904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Archer City ISD (005901)",-999
"2017-2018",09,"Region IX Wichita Falls","Windthorst ISD (005904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Henrietta ISD (039902)",-999
"2017-2018",09,"Region IX Wichita Falls","Windthorst ISD (005904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Holliday ISD (005902)",-999
"2017-2018",09,"Region IX Wichita Falls","Windthorst ISD (005904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Jacksboro ISD (119902)",-999
"2017-2018",09,"Region IX Wichita Falls","Windthorst ISD (005904)","Traditional ISD/CSD",200,"Transfers Out To",100,"Midway ISD (039905)",-999
"2017-2018",09,"Region IX Wichita Falls","Windthorst ISD (005904)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2017-2018",09,"Region IX Wichita Falls","Windthorst ISD (005904)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",11
"2017-2018",09,"Region IX Wichita Falls","Windthorst ISD (005904)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

