"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2017-2018",14,"Region XIV Abilene","Baird ISD (030903)","Traditional ISD/CSD",100,"Transfers In From",100,"Abilene ISD (221901)",-999
"2017-2018",14,"Region XIV Abilene","Baird ISD (030903)","Traditional ISD/CSD",100,"Transfers In From",100,"Clyde CISD (030902)",-999
"2017-2018",14,"Region XIV Abilene","Baird ISD (030903)","Traditional ISD/CSD",100,"Transfers In From",100,"Eula ISD (030906)",-999
"2017-2018",14,"Region XIV Abilene","Baird ISD (030903)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2017-2018",14,"Region XIV Abilene","Baird ISD (030903)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",-999
"2017-2018",14,"Region XIV Abilene","Baird ISD (030903)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2017-2018",14,"Region XIV Abilene","Baird ISD (030903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Abilene ISD (221901)",-999
"2017-2018",14,"Region XIV Abilene","Baird ISD (030903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Albany ISD (209901)",-999
"2017-2018",14,"Region XIV Abilene","Baird ISD (030903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Clyde CISD (030902)",57
"2017-2018",14,"Region XIV Abilene","Baird ISD (030903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Cross Plains ISD (030901)",-999
"2017-2018",14,"Region XIV Abilene","Baird ISD (030903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Eula ISD (030906)",-999
"2017-2018",14,"Region XIV Abilene","Baird ISD (030903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Premier High Schools (072801)",-999
"2017-2018",14,"Region XIV Abilene","Baird ISD (030903)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2017-2018",14,"Region XIV Abilene","Baird ISD (030903)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",69
"2017-2018",14,"Region XIV Abilene","Baird ISD (030903)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

