"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2016-2017",17,"Region XVII Lubbock","Spur ISD (063903)","Traditional ISD/CSD",100,"Transfers In From",100,"Crosbyton CISD (054901)",13
"2016-2017",17,"Region XVII Lubbock","Spur ISD (063903)","Traditional ISD/CSD",100,"Transfers In From",100,"Jayton-Girard ISD (132902)",-9999999
"2016-2017",17,"Region XVII Lubbock","Spur ISD (063903)","Traditional ISD/CSD",100,"Transfers In From",100,"Patton Springs ISD (063906)",-9999999
"2016-2017",17,"Region XVII Lubbock","Spur ISD (063903)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2016-2017",17,"Region XVII Lubbock","Spur ISD (063903)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",-9999999
"2016-2017",17,"Region XVII Lubbock","Spur ISD (063903)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2016-2017",17,"Region XVII Lubbock","Spur ISD (063903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Guthrie CSD (135001)",8
"2016-2017",17,"Region XVII Lubbock","Spur ISD (063903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Idalou ISD (152910)",-9999999
"2016-2017",17,"Region XVII Lubbock","Spur ISD (063903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Jayton-Girard ISD (132902)",-9999999
"2016-2017",17,"Region XVII Lubbock","Spur ISD (063903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Patton Springs ISD (063906)",34
"2016-2017",17,"Region XVII Lubbock","Spur ISD (063903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Post ISD (085902)",-9999999
"2016-2017",17,"Region XVII Lubbock","Spur ISD (063903)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2016-2017",17,"Region XVII Lubbock","Spur ISD (063903)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",47
"2016-2017",17,"Region XVII Lubbock","Spur ISD (063903)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

