T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","REPORT_DISTNAME_NUMBER_PROPCASE","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND_PROP","TRANSFERS_IN_OUT"
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",100,"Aldine ISD (101902)",74
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",100,"Alief ISD (101903)",10
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",100,"Alvin ISD (020901)",-999
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",100,"Big Spring ISD (114901)",-999
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",100,"Conroe ISD (170902)",-999
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",100,"Fort Bend ISD (079907)",-999
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",100,"Galena Park ISD (101910)",-999
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",100,"Hempstead ISD (237902)",-999
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",100,"Houston ISD (101912)",48
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",100,"Katy ISD (101914)",88
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",100,"Klein ISD (101915)",91
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",100,"Lamar CISD (079901)",-999
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",100,"Magnolia ISD (170906)",-999
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",100,"Mumford ISD (198906)",-999
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",100,"Navasota ISD (093904)",-999
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",100,"New Caney ISD (170908)",-999
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",100,"Pasadena ISD (101917)",-999
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",100,"Royal ISD (237905)",-999
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",100,"Spring Branch ISD (101920)",26
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",100,"Spring ISD (101919)",56
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",100,"Stafford MSD (079910)",-999
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",100,"Tomball ISD (101921)",89
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",100,"Waller ISD (237904)",79
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",100,"Willis ISD (170904)",-999
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",200,,
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",609
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",100,"Transfers In From",300,,
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Academy Of Accelerated Learning In (101810)",-999
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Aldine ISD (101902)",48
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Alief ISD (101903)",29
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Alief Montessori Community School (101815)",-999
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Aristoi Classical Academy (101803)",179
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Arrow Academy (021805)",-999
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Beatrice Mayes Institute Charter S (101847)",-999
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Bellville ISD (008901)",-999
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Beta Academy (101870)",-999
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Brazos ISD (008903)",-999
"2019-2020",04,"Region IV Houston","Cypress-Fairbanks ISD (101907)","Traditional ISD/CSD",200,"Transfers Out To",100,"Brenham ISD (239901)",-999
