"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2013-14",14,"Region XIV Abilene","Eula ISD (030906)",100,"Transfers In From",100,"Abilene ISD (221901)",22
"2013-14",14,"Region XIV Abilene","Eula ISD (030906)",100,"Transfers In From",100,"Baird ISD (030903)",10
"2013-14",14,"Region XIV Abilene","Eula ISD (030906)",100,"Transfers In From",100,"Clyde CISD (030902)",58
"2013-14",14,"Region XIV Abilene","Eula ISD (030906)",100,"Transfers In From",100,"Hawley ISD (127904)",-9999999
"2013-14",14,"Region XIV Abilene","Eula ISD (030906)",100,"Transfers In From",100,"Wylie ISD (221912)",13
"2013-14",14,"Region XIV Abilene","Eula ISD (030906)",100,"Transfers In From",200,"","."
"2013-14",14,"Region XIV Abilene","Eula ISD (030906)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2013-14",14,"Region XIV Abilene","Eula ISD (030906)",100,"Transfers In From",300,"","."
"2013-14",14,"Region XIV Abilene","Eula ISD (030906)",200,"Transfers Out To",100,"Abilene ISD (221901)",17
"2013-14",14,"Region XIV Abilene","Eula ISD (030906)",200,"Transfers Out To",100,"Baird ISD (030903)",-9999999
"2013-14",14,"Region XIV Abilene","Eula ISD (030906)",200,"Transfers Out To",100,"Clyde CISD (030902)",39
"2013-14",14,"Region XIV Abilene","Eula ISD (030906)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2013-14",14,"Region XIV Abilene","Eula ISD (030906)",200,"Transfers Out To",200,"","."
"2013-14",14,"Region XIV Abilene","Eula ISD (030906)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2013-14",14,"Region XIV Abilene","Eula ISD (030906)",200,"Transfers Out To",300,"","."

