T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2018-2019",20,"Region XX San Antonio","San Antonio ISD (015907)","Traditional ISD/CSD",100,"Transfers In From",100,"Alamo Heights ISD (015901)",26
"2018-2019",20,"Region XX San Antonio","San Antonio ISD (015907)","Traditional ISD/CSD",100,"Transfers In From",100,"Bandera ISD (010902)",-999
"2018-2019",20,"Region XX San Antonio","San Antonio ISD (015907)","Traditional ISD/CSD",100,"Transfers In From",100,"Boerne ISD (130901)",-999
"2018-2019",20,"Region XX San Antonio","San Antonio ISD (015907)","Traditional ISD/CSD",100,"Transfers In From",100,"Clear Creek ISD (084910)",-999
"2018-2019",20,"Region XX San Antonio","San Antonio ISD (015907)","Traditional ISD/CSD",100,"Transfers In From",100,"Comal ISD (046902)",-999
"2018-2019",20,"Region XX San Antonio","San Antonio ISD (015907)","Traditional ISD/CSD",100,"Transfers In From",100,"Devine ISD (163901)",-999
"2018-2019",20,"Region XX San Antonio","San Antonio ISD (015907)","Traditional ISD/CSD",100,"Transfers In From",100,"Driscoll ISD (178905)",-999
"2018-2019",20,"Region XX San Antonio","San Antonio ISD (015907)","Traditional ISD/CSD",100,"Transfers In From",100,"Eanes ISD (227909)",-999
"2018-2019",20,"Region XX San Antonio","San Antonio ISD (015907)","Traditional ISD/CSD",100,"Transfers In From",100,"East Central ISD (015911)",252
"2018-2019",20,"Region XX San Antonio","San Antonio ISD (015907)","Traditional ISD/CSD",100,"Transfers In From",100,"Ector County ISD (068901)",-999
"2018-2019",20,"Region XX San Antonio","San Antonio ISD (015907)","Traditional ISD/CSD",100,"Transfers In From",100,"Edgewood ISD (015905)",242
"2018-2019",20,"Region XX San Antonio","San Antonio ISD (015907)","Traditional ISD/CSD",100,"Transfers In From",100,"Edgewood ISD (234903)",-999
"2018-2019",20,"Region XX San Antonio","San Antonio ISD (015907)","Traditional ISD/CSD",100,"Transfers In From",100,"Floresville ISD (247901)",21
"2018-2019",20,"Region XX San Antonio","San Antonio ISD (015907)","Traditional ISD/CSD",100,"Transfers In From",100,"Fort Bend ISD (079907)",-999
"2018-2019",20,"Region XX San Antonio","San Antonio ISD (015907)","Traditional ISD/CSD",100,"Transfers In From",100,"Frisco ISD (043905)",-999
"2018-2019",20,"Region XX San Antonio","San Antonio ISD (015907)","Traditional ISD/CSD",100,"Transfers In From",100,"Ft Sam Houston ISD (015914)",-999
"2018-2019",20,"Region XX San Antonio","San Antonio ISD (015907)","Traditional ISD/CSD",100,"Transfers In From",100,"Harlandale ISD (015904)",169
"2018-2019",20,"Region XX San Antonio","San Antonio ISD (015907)","Traditional ISD/CSD",100,"Transfers In From",100,"Hidalgo ISD (108905)",-999
"2018-2019",20,"Region XX San Antonio","San Antonio ISD (015907)","Traditional ISD/CSD",100,"Transfers In From",100,"Houston ISD (101912)",-999
"2018-2019",20,"Region XX San Antonio","San Antonio ISD (015907)","Traditional ISD/CSD",100,"Transfers In From",100,"Irving ISD (057912)",-999
