"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2017-2018",06,"Region VI Huntsville","Normangee ISD (145906)","Traditional ISD/CSD",100,"Transfers In From",100,"Bryan ISD (021902)",23
"2017-2018",06,"Region VI Huntsville","Normangee ISD (145906)","Traditional ISD/CSD",100,"Transfers In From",100,"Buffalo ISD (145901)",-999
"2017-2018",06,"Region VI Huntsville","Normangee ISD (145906)","Traditional ISD/CSD",100,"Transfers In From",100,"Centerville ISD (145902)",-999
"2017-2018",06,"Region VI Huntsville","Normangee ISD (145906)","Traditional ISD/CSD",100,"Transfers In From",100,"Franklin ISD (198903)",-999
"2017-2018",06,"Region VI Huntsville","Normangee ISD (145906)","Traditional ISD/CSD",100,"Transfers In From",100,"Iola ISD (093903)",-999
"2017-2018",06,"Region VI Huntsville","Normangee ISD (145906)","Traditional ISD/CSD",100,"Transfers In From",100,"Leon ISD (145911)",-999
"2017-2018",06,"Region VI Huntsville","Normangee ISD (145906)","Traditional ISD/CSD",100,"Transfers In From",100,"Madisonville CISD (154901)",10
"2017-2018",06,"Region VI Huntsville","Normangee ISD (145906)","Traditional ISD/CSD",100,"Transfers In From",100,"North Zulch ISD (154903)",23
"2017-2018",06,"Region VI Huntsville","Normangee ISD (145906)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2017-2018",06,"Region VI Huntsville","Normangee ISD (145906)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",73
"2017-2018",06,"Region VI Huntsville","Normangee ISD (145906)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2017-2018",06,"Region VI Huntsville","Normangee ISD (145906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Bryan ISD (021902)",-999
"2017-2018",06,"Region VI Huntsville","Normangee ISD (145906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Centerville ISD (145902)",-999
"2017-2018",06,"Region VI Huntsville","Normangee ISD (145906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Leon ISD (145911)",21
"2017-2018",06,"Region VI Huntsville","Normangee ISD (145906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Madisonville CISD (154901)",16
"2017-2018",06,"Region VI Huntsville","Normangee ISD (145906)","Traditional ISD/CSD",200,"Transfers Out To",100,"North Zulch ISD (154903)",15
"2017-2018",06,"Region VI Huntsville","Normangee ISD (145906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Premier High Schools (072801)",-999
"2017-2018",06,"Region VI Huntsville","Normangee ISD (145906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Snook ISD (026903)",-999
"2017-2018",06,"Region VI Huntsville","Normangee ISD (145906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-999
"2017-2018",06,"Region VI Huntsville","Normangee ISD (145906)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2017-2018",06,"Region VI Huntsville","Normangee ISD (145906)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",62
"2017-2018",06,"Region VI Huntsville","Normangee ISD (145906)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

