"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Arlington ISD (220901)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Burleson ISD (126902)",18
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Cedar Hill ISD (057904)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Cleburne ISD (126903)",20
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Covington ISD (109903)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Crowley ISD (220912)",6
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Duncanville ISD (057907)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Eagle Mt-Saginaw ISD (220918)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Grandview ISD (126904)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Hillsboro ISD (109904)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Joshua ISD (126905)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Kaufman ISD (129903)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Mansfield ISD (220908)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Midlothian ISD (070908)",5
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",100,"Venus ISD (126908)",25
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",200,,"."
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",200,"Total Transfers In",95
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",100,"Transfers In From",300,,"."
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Advantage Academy (057806)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Azle ISD (220915)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Brazos River Charter School (213801)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Burleson ISD (126902)",16
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Cleburne ISD (126903)",9
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Crowley ISD (220912)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Fort Worth Academy Of Fine Arts (220809)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Godley ISD (126911)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Grand Prairie ISD (057910)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Grandview ISD (126904)",17
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"International Leadership Of Texas (057848)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Itasca ISD (109907)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"John H Wood Jr Public Charter Dist (015808)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Joshua ISD (126905)",10
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Keene ISD (126906)",14
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Mansfield ISD (220908)",19
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Maypearl ISD (070915)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Midlothian ISD (070908)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Newman International Academy Of Ar (220817)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Premier High Schools (072801)",6
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Rio Vista ISD (126907)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Sherman ISD (091906)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",7
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Texas School Of The Arts (220814)",-9999999
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",100,"Venus ISD (126908)",11
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",200,,"."
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",200,"Total Transfers Out",133
"2015-16",11,"Region XI Fort Worth","Alvarado ISD (126901)",200,"Transfers Out To",300,,"."

