"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2012-13",12,"Region XII Waco","Bynum ISD (109902)",100,"Transfers In From",100,"Abbott ISD (109901)",-9999999
"2012-13",12,"Region XII Waco","Bynum ISD (109902)",100,"Transfers In From",100,"Connally ISD (161921)",-9999999
"2012-13",12,"Region XII Waco","Bynum ISD (109902)",100,"Transfers In From",100,"Hillsboro ISD (109904)",68
"2012-13",12,"Region XII Waco","Bynum ISD (109902)",100,"Transfers In From",100,"Hubbard ISD (109905)",8
"2012-13",12,"Region XII Waco","Bynum ISD (109902)",100,"Transfers In From",100,"Malone ISD (109908)",13
"2012-13",12,"Region XII Waco","Bynum ISD (109902)",100,"Transfers In From",100,"Milford ISD (070909)",-9999999
"2012-13",12,"Region XII Waco","Bynum ISD (109902)",100,"Transfers In From",100,"Penelope ISD (109914)",-9999999
"2012-13",12,"Region XII Waco","Bynum ISD (109902)",100,"Transfers In From",200,"","."
"2012-13",12,"Region XII Waco","Bynum ISD (109902)",100,"Transfers In From",200,"Total Transfers In",96
"2012-13",12,"Region XII Waco","Bynum ISD (109902)",100,"Transfers In From",300,"","."
"2012-13",12,"Region XII Waco","Bynum ISD (109902)",200,"Transfers Out To",100,"Abbott ISD (109901)",12
"2012-13",12,"Region XII Waco","Bynum ISD (109902)",200,"Transfers Out To",100,"Axtell ISD (161918)",-9999999
"2012-13",12,"Region XII Waco","Bynum ISD (109902)",200,"Transfers Out To",100,"Blooming Grove ISD (175902)",-9999999
"2012-13",12,"Region XII Waco","Bynum ISD (109902)",200,"Transfers Out To",100,"Frost ISD (175905)",5
"2012-13",12,"Region XII Waco","Bynum ISD (109902)",200,"Transfers Out To",100,"Hillsboro ISD (109904)",14
"2012-13",12,"Region XII Waco","Bynum ISD (109902)",200,"Transfers Out To",100,"Hubbard ISD (109905)",5
"2012-13",12,"Region XII Waco","Bynum ISD (109902)",200,"Transfers Out To",100,"Itasca ISD (109907)",-9999999
"2012-13",12,"Region XII Waco","Bynum ISD (109902)",200,"Transfers Out To",100,"John H Wood Jr Public Charter Dist (015808)",-9999999
"2012-13",12,"Region XII Waco","Bynum ISD (109902)",200,"Transfers Out To",100,"Malone ISD (109908)",11
"2012-13",12,"Region XII Waco","Bynum ISD (109902)",200,"Transfers Out To",100,"Penelope ISD (109914)",6
"2012-13",12,"Region XII Waco","Bynum ISD (109902)",200,"Transfers Out To",200,"","."
"2012-13",12,"Region XII Waco","Bynum ISD (109902)",200,"Transfers Out To",200,"Total Transfers Out",60
"2012-13",12,"Region XII Waco","Bynum ISD (109902)",200,"Transfers Out To",300,"","."

