"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",100,"Transfers In From",100,"Cleburne ISD (126903)",-9999999
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",100,"Transfers In From",100,"Crowley ISD (220912)",-9999999
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",100,"Transfers In From",100,"Fort Worth ISD (220905)",-9999999
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",100,"Transfers In From",100,"Glen Rose ISD (213901)",5
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",100,"Transfers In From",100,"Godley ISD (126911)",-9999999
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",100,"Transfers In From",100,"Lipan ISD (111902)",7
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",100,"Transfers In From",100,"Mineral Wells ISD (182903)",-9999999
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",100,"Transfers In From",100,"Rio Vista ISD (126907)",-9999999
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",100,"Transfers In From",100,"Stephenville ISD (072903)",-9999999
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",100,"Transfers In From",100,"Tolar ISD (111903)",10
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",100,"Transfers In From",100,"Weatherford ISD (184903)",21
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",100,"Transfers In From",200,,"."
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",100,"Transfers In From",200,"Total Transfers In",58
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",100,"Transfers In From",300,,"."
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"Aledo ISD (184907)",-9999999
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"Arlington ISD (220901)",-9999999
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"Bluff Dale ISD (072904)",-9999999
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"Brazos River Charter School (213801)",5
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"Brock ISD (184909)",6
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"Burleson ISD (126902)",-9999999
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"Cleburne ISD (126903)",-9999999
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"Crosstimbers Academy (184801)",-9999999
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"Everman ISD (220904)",-9999999
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"Fort Worth Academy Of Fine Arts (220809)",6
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"Fort Worth ISD (220905)",-9999999
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"Glen Rose ISD (213901)",81
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"Godley ISD (126911)",30
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"Gordon ISD (182901)",-9999999
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"Grand Prairie ISD (057910)",-9999999
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"Grapevine-Colleyville ISD (220906)",-9999999
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"Harmony Science Acad (Waco) (161807)",7
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"John H Wood Jr Public Charter Dist (015808)",-9999999
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"Joshua ISD (126905)",-9999999
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"Lipan ISD (111902)",-9999999
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"Mullin ISD (167902)",-9999999
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"Premier High Schools (072801)",142
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",9
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"Tolar ISD (111903)",171
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"Walnut Springs ISD (018905)",7
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"Weatherford ISD (184903)",9
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",100,"White Settlement ISD (220920)",-9999999
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",200,,"."
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",200,"Total Transfers Out",503
"2015-16",11,"Region XI Fort Worth","Granbury ISD (111901)",200,"Transfers Out To",300,,"."

