T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","REPORT_DISTNAME_NUMBER_PROPCASE","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND_PROP","TRANSFERS_IN_OUT"
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",100,"Transfers In From",100,"Alamo Heights ISD (015901)",-999
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",100,"Transfers In From",100,"Comal ISD (046902)",56
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",100,"Transfers In From",100,"East Central ISD (015911)",49
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",100,"Transfers In From",100,"Floresville ISD (247901)",-999
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",100,"Transfers In From",100,"Ft Sam Houston ISD (015914)",-999
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",100,"Transfers In From",100,"Judson ISD (015916)",337
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",100,"Transfers In From",100,"Kilgore ISD (092902)",-999
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",100,"Transfers In From",100,"La Vernia ISD (247903)",13
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",100,"Transfers In From",100,"Marion ISD (094904)",-999
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",100,"Transfers In From",100,"Navarro ISD (094903)",-999
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",100,"Transfers In From",100,"New Braunfels ISD (046901)",-999
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",100,"Transfers In From",100,"North East ISD (015910)",41
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",100,"Transfers In From",100,"Northside ISD (015915)",-999
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",100,"Transfers In From",100,"Pine Tree ISD (092904)",-999
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",100,"Transfers In From",100,"San Antonio ISD (015907)",-999
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",100,"Transfers In From",100,"Schertz-Cibolo-U City ISD (094902)",472
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",100,"Transfers In From",100,"Seguin ISD (094901)",-999
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",100,"Transfers In From",100,"Sulphur Springs ISD (112901)",-999
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",100,"Transfers In From",200,,
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",1001
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",100,"Transfers In From",300,,
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Comal ISD (046902)",-999
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Ft Sam Houston ISD (015914)",-999
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Great Hearts Texas (015835)",-999
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hallsville ISD (102904)",-999
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Idea Public Schools (108807)",-999
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Jubilee Academies (015822)",-999
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Judson ISD (015916)",-999
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Lake Granbury Academy Charter Scho (111801)",-999
"2019-2020",20,"Region XX San Antonio","Randolph Field ISD (015906)","Traditional ISD/CSD",200,"Transfers Out To",100,"Northside ISD (015915)",-999
