"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2015-16",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"Alamo Heights ISD (015901)",-9999999
"2015-16",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"Comal ISD (046902)",36
"2015-16",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"East Central ISD (015911)",26
"2015-16",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"Judson ISD (015916)",352
"2015-16",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"La Vernia ISD (247903)",6
"2015-16",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"Marion ISD (094904)",11
"2015-16",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"New Braunfels ISD (046901)",8
"2015-16",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"North East ISD (015910)",57
"2015-16",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"Northside ISD (015915)",9
"2015-16",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"Schertz-Cibolo-U City ISD (094902)",419
"2015-16",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",100,"Seguin ISD (094901)",-9999999
"2015-16",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",200,,"."
"2015-16",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2015-16",20,"Region XX San Antonio","Randolph Field ISD (015906)",100,"Transfers In From",300,,"."
"2015-16",20,"Region XX San Antonio","Randolph Field ISD (015906)",200,"Transfers Out To",100,"Ft Sam Houston ISD (015914)",-9999999
"2015-16",20,"Region XX San Antonio","Randolph Field ISD (015906)",200,"Transfers Out To",100,"George Gervin Academy (015802)",8
"2015-16",20,"Region XX San Antonio","Randolph Field ISD (015906)",200,"Transfers Out To",100,"Idea Public Schools (108807)",-9999999
"2015-16",20,"Region XX San Antonio","Randolph Field ISD (015906)",200,"Transfers Out To",100,"Marion ISD (094904)",-9999999
"2015-16",20,"Region XX San Antonio","Randolph Field ISD (015906)",200,"Transfers Out To",100,"North East ISD (015910)",-9999999
"2015-16",20,"Region XX San Antonio","Randolph Field ISD (015906)",200,"Transfers Out To",100,"Premier High Schools (072801)",-9999999
"2015-16",20,"Region XX San Antonio","Randolph Field ISD (015906)",200,"Transfers Out To",100,"Schertz-Cibolo-U City ISD (094902)",9
"2015-16",20,"Region XX San Antonio","Randolph Field ISD (015906)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2015-16",20,"Region XX San Antonio","Randolph Field ISD (015906)",200,"Transfers Out To",200,,"."
"2015-16",20,"Region XX San Antonio","Randolph Field ISD (015906)",200,"Transfers Out To",200,"Total Transfers Out",31
"2015-16",20,"Region XX San Antonio","Randolph Field ISD (015906)",200,"Transfers Out To",300,,"."

