"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2012-13",13,"Region XIII Austin","Leander ISD (246913)",100,"Transfers In From",100,"Austin ISD (227901)",21
"2012-13",13,"Region XIII Austin","Leander ISD (246913)",100,"Transfers In From",100,"Bastrop ISD (011901)",-9999999
"2012-13",13,"Region XIII Austin","Leander ISD (246913)",100,"Transfers In From",100,"Burnet CISD (027903)",8
"2012-13",13,"Region XIII Austin","Leander ISD (246913)",100,"Transfers In From",100,"Carthage ISD (183902)",-9999999
"2012-13",13,"Region XIII Austin","Leander ISD (246913)",100,"Transfers In From",100,"Eanes ISD (227909)",-9999999
"2012-13",13,"Region XIII Austin","Leander ISD (246913)",100,"Transfers In From",100,"Florence ISD (246902)",-9999999
"2012-13",13,"Region XIII Austin","Leander ISD (246913)",100,"Transfers In From",100,"Georgetown ISD (246904)",11
"2012-13",13,"Region XIII Austin","Leander ISD (246913)",100,"Transfers In From",100,"Hays CISD (105906)",-9999999
"2012-13",13,"Region XIII Austin","Leander ISD (246913)",100,"Transfers In From",100,"Hutto ISD (246906)",5
"2012-13",13,"Region XIII Austin","Leander ISD (246913)",100,"Transfers In From",100,"Killeen ISD (014906)",-9999999
"2012-13",13,"Region XIII Austin","Leander ISD (246913)",100,"Transfers In From",100,"Lago Vista ISD (227912)",6
"2012-13",13,"Region XIII Austin","Leander ISD (246913)",100,"Transfers In From",100,"Lake Travis ISD (227913)",9
"2012-13",13,"Region XIII Austin","Leander ISD (246913)",100,"Transfers In From",100,"Lampasas ISD (141901)",-9999999
"2012-13",13,"Region XIII Austin","Leander ISD (246913)",100,"Transfers In From",100,"Liberty Hill ISD (246908)",29
"2012-13",13,"Region XIII Austin","Leander ISD (246913)",100,"Transfers In From",100,"Manor ISD (227907)",-9999999
"2012-13",13,"Region XIII Austin","Leander ISD (246913)",100,"Transfers In From",100,"Pflugerville ISD (227904)",13
"2012-13",13,"Region XIII Austin","Leander ISD (246913)",100,"Transfers In From",100,"Round Rock ISD (246909)",130
