"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",100,"Transfers In From",100,"Birdville ISD (220902)",45
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",100,"Transfers In From",100,"Carrollton-Farmers Branch ISD (057903)",-9999999
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",100,"Transfers In From",100,"Denton ISD (061901)",-9999999
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",100,"Transfers In From",100,"Eagle Mt-Saginaw ISD (220918)",-9999999
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",100,"Transfers In From",100,"Grapevine-Colleyville ISD (220906)",43
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",100,"Transfers In From",100,"Hurst-Euless-Bedford ISD (220916)",22
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",100,"Transfers In From",100,"Keller ISD (220907)",228
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",100,"Transfers In From",100,"Lewisville ISD (061902)",-9999999
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",100,"Transfers In From",100,"Northwest ISD (061911)",153
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",100,"Transfers In From",200,,"."
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",100,"Transfers In From",200,"Total Transfers In",503
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",100,"Transfers In From",300,,"."
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",200,"Transfers Out To",100,"Argyle ISD (061910)",-9999999
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",200,"Transfers Out To",100,"Axtell ISD (161918)",-9999999
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",200,"Transfers Out To",100,"Birdville ISD (220902)",-9999999
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",200,"Transfers Out To",100,"Fort Worth Academy Of Fine Arts (220809)",-9999999
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",200,"Transfers Out To",100,"Grand Prairie ISD (057910)",-9999999
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",200,"Transfers Out To",100,"Grapevine-Colleyville ISD (220906)",17
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",200,"Transfers Out To",100,"Harmony Science Acad (Waco) (161807)",7
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",200,"Transfers Out To",100,"Northwest ISD (061911)",7
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",200,"Transfers Out To",100,"Premier High Schools (072801)",-9999999
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",200,"Transfers Out To",100,"Richland Collegiate High School (057840)",-9999999
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",200,"Transfers Out To",100,"Treetops School International (220801)",-9999999
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",200,"Transfers Out To",100,"Westlake Academy Charter School (220810)",125
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",200,"Transfers Out To",100,"Winfree Academy Charter Schools (057828)",-9999999
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",200,"Transfers Out To",200,,"."
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",200,"Transfers Out To",200,"Total Transfers Out",169
"2015-16",11,"Region XI Fort Worth","Carroll ISD (220919)",200,"Transfers Out To",300,,"."

