T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Abilene ISD (221901)",-999
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Aldine ISD (101902)",432
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Alice ISD (125901)",-999
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Alief ISD (101903)",664
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Allen ISD (043901)",-999
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Alvin ISD (020901)",61
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Angleton ISD (020902)",-999
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Beaumont ISD (123910)",-999
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Brazosport ISD (020905)",-999
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Brenham ISD (239901)",-999
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Bryan ISD (021902)",-999
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Caldwell ISD (026901)",-999
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Campbell ISD (116910)",-999
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Channelview ISD (101905)",38
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Clear Creek ISD (084910)",20
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Cleveland ISD (146901)",-999
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Columbia-Brazoria ISD (020907)",-999
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Conroe ISD (170902)",17
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Crosby ISD (101906)",-999
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Cypress-Fairbanks ISD (101907)",176
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Dallas ISD (057905)",353
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Deer Park ISD (101908)",11
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Del Valle ISD (227910)",-999
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Edinburg CISD (108904)",-999
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Flour Bluff ISD (178914)",-999
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Fort Bend ISD (079907)",331
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Franklin ISD (198903)",-999
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Friendswood ISD (084911)",-999
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Galena Park ISD (101910)",132
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Goose Creek CISD (101911)",12
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Gregory-Portland ISD (205902)",-999
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Groveton ISD (228901)",-999
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Hitchcock ISD (084908)",-999
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Humble ISD (101913)",75
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Huntsville ISD (236902)",-999
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Judson ISD (015916)",-999
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Katy ISD (101914)",103
"2018-2019",04,"Region IV Houston","Houston ISD (101912)","Traditional ISD/CSD",100,"Transfers In From",100,"Kirbyville CISD (121905)",-999
