"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",100,"Transfers In From",100,"Agua Dulce ISD (178901)",-9999999
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",100,"Transfers In From",100,"Banquete ISD (178913)",-9999999
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",100,"Transfers In From",100,"Ben Bolt-Palito Blanco ISD (125902)",8
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",100,"Transfers In From",100,"Kingsville ISD (137901)",-9999999
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",100,"Transfers In From",100,"La Gloria ISD (125906)",-9999999
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",100,"Transfers In From",100,"Robstown ISD (178909)",-9999999
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",100,"Transfers In From",100,"San Diego ISD (066902)",5
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",21
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Agua Dulce ISD (178901)",52
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Austin ISD (227901)",-9999999
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Banquete ISD (178913)",9
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Ben Bolt-Palito Blanco ISD (125902)",18
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Bishop CISD (178902)",-9999999
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Corpus Christi ISD (178904)",-9999999
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Jim Hogg County ISD (124901)",-9999999
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Kingsville ISD (137901)",-9999999
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Orange Grove ISD (125903)",48
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Premier High Schools (072801)",-9999999
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",200,"Transfers Out To",100,"San Diego ISD (066902)",24
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Santa Gertrudis ISD (137904)",7
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",200,"Transfers Out To",100,"School Of Science And Technology D (015831)",-9999999
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",200,"Transfers Out To",100,"Tuloso-Midway ISD (178912)",-9999999
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",180
"2016-2017",02,"Region II Corpus Christi","Alice ISD (125901)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

