"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",100,"Transfers In From",100,"Aquilla ISD (109912)",-9999999
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",100,"Transfers In From",100,"Bynum ISD (109902)",-9999999
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",100,"Transfers In From",100,"Corsicana ISD (175903)",44
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",100,"Transfers In From",100,"Dawson ISD (175904)",-9999999
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",100,"Transfers In From",100,"Ennis ISD (070903)",-9999999
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",100,"Transfers In From",100,"Frost ISD (175905)",7
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",100,"Transfers In From",100,"Rice ISD (175911)",-9999999
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",100,"Transfers In From",200,"","."
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",100,"Transfers In From",200,"Total Transfers In",58
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",100,"Transfers In From",300,"","."
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",200,"Transfers Out To",100,"Avalon ISD (070901)",-9999999
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",200,"Transfers Out To",100,"Comquest Academy (101842)",-9999999
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",200,"Transfers Out To",100,"Corsicana ISD (175903)",10
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",200,"Transfers Out To",100,"Dawson ISD (175904)",8
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",200,"Transfers Out To",100,"Ennis ISD (070903)",-9999999
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",200,"Transfers Out To",100,"Frost ISD (175905)",26
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",200,"Transfers Out To",100,"Hillsboro ISD (109904)",-9999999
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",200,"Transfers Out To",100,"Hubbard ISD (109905)",5
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",200,"Transfers Out To",100,"Italy ISD (070907)",-9999999
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",200,"Transfers Out To",100,"Rice ISD (175911)",8
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",200,"Transfers Out To",100,"Terrell ISD (129906)",-9999999
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",200,"Transfers Out To",100,"Wortham ISD (081905)",-9999999
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",200,"Transfers Out To",200,"","."
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",200,"Transfers Out To",200,"Total Transfers Out",72
"2011-12",12,"Region XII Waco","Blooming Grove ISD (175902)",200,"Transfers Out To",300,"","."

