"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2016-2017",12,"Region XII Waco","Waco ISD (161914)","Traditional ISD/CSD",100,"Transfers In From",100,"Axtell ISD (161918)",-9999999
"2016-2017",12,"Region XII Waco","Waco ISD (161914)","Traditional ISD/CSD",100,"Transfers In From",100,"Bosqueville ISD (161923)",8
"2016-2017",12,"Region XII Waco","Waco ISD (161914)","Traditional ISD/CSD",100,"Transfers In From",100,"Bruceville-Eddy ISD (161919)",-9999999
"2016-2017",12,"Region XII Waco","Waco ISD (161914)","Traditional ISD/CSD",100,"Transfers In From",100,"Buffalo ISD (145901)",-9999999
"2016-2017",12,"Region XII Waco","Waco ISD (161914)","Traditional ISD/CSD",100,"Transfers In From",100,"China Spring ISD (161920)",16
"2016-2017",12,"Region XII Waco","Waco ISD (161914)","Traditional ISD/CSD",100,"Transfers In From",100,"Connally ISD (161921)",28
"2016-2017",12,"Region XII Waco","Waco ISD (161914)","Traditional ISD/CSD",100,"Transfers In From",100,"Corsicana ISD (175903)",-9999999
"2016-2017",12,"Region XII Waco","Waco ISD (161914)","Traditional ISD/CSD",100,"Transfers In From",100,"Groesbeck ISD (147902)",-9999999
"2016-2017",12,"Region XII Waco","Waco ISD (161914)","Traditional ISD/CSD",100,"Transfers In From",100,"La Vega ISD (161906)",34
"2016-2017",12,"Region XII Waco","Waco ISD (161914)","Traditional ISD/CSD",100,"Transfers In From",100,"Lorena ISD (161907)",-9999999
"2016-2017",12,"Region XII Waco","Waco ISD (161914)","Traditional ISD/CSD",100,"Transfers In From",100,"Marlin ISD (073903)",-9999999
"2016-2017",12,"Region XII Waco","Waco ISD (161914)","Traditional ISD/CSD",100,"Transfers In From",100,"Mart ISD (161908)",-9999999
"2016-2017",12,"Region XII Waco","Waco ISD (161914)","Traditional ISD/CSD",100,"Transfers In From",100,"McGregor ISD (161909)",-9999999
"2016-2017",12,"Region XII Waco","Waco ISD (161914)","Traditional ISD/CSD",100,"Transfers In From",100,"Midway ISD (161903)",64
"2016-2017",12,"Region XII Waco","Waco ISD (161914)","Traditional ISD/CSD",100,"Transfers In From",100,"Riesel ISD (161912)",-9999999
"2016-2017",12,"Region XII Waco","Waco ISD (161914)","Traditional ISD/CSD",100,"Transfers In From",100,"Robinson ISD (161922)",14
"2016-2017",12,"Region XII Waco","Waco ISD (161914)","Traditional ISD/CSD",100,"Transfers In From",100,"Troy ISD (014910)",-9999999
"2016-2017",12,"Region XII Waco","Waco ISD (161914)","Traditional ISD/CSD",100,"Transfers In From",100,"West ISD (161916)",5
"2016-2017",12,"Region XII Waco","Waco ISD (161914)","Traditional ISD/CSD",100,"Transfers In From",100,"Whitney ISD (109911)",-9999999
"2016-2017",12,"Region XII Waco","Waco ISD (161914)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2016-2017",12,"Region XII Waco","Waco ISD (161914)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",187
"2016-2017",12,"Region XII Waco","Waco ISD (161914)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
