"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",100,"Transfers In From",100,"Arp ISD (212901)",32
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",100,"Transfers In From",100,"Chapel Hill ISD (212909)",-9999999
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",100,"Transfers In From",100,"Gladewater ISD (092901)",-9999999
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",100,"Transfers In From",100,"Kilgore ISD (092902)",6
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",100,"Transfers In From",100,"Leveretts Chapel ISD (201904)",-9999999
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",100,"Transfers In From",100,"Longview ISD (092903)",-9999999
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",100,"Transfers In From",100,"Sabine ISD (092906)",-9999999
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",100,"Transfers In From",100,"Troup ISD (212904)",-9999999
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",100,"Transfers In From",100,"West Rusk County Consolidated ISD (201914)",32
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",100,"Transfers In From",100,"White Oak ISD (092908)",-9999999
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",100,"Transfers In From",200,"","."
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",100,"Transfers In From",200,"Total Transfers In",81
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",100,"Transfers In From",300,"","."
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",200,"Transfers Out To",100,"Arp ISD (212901)",15
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",200,"Transfers Out To",100,"Azleway Charter School (212803)",8
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",200,"Transfers Out To",100,"Greenville ISD (116905)",-9999999
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",200,"Transfers Out To",100,"Henderson ISD (201902)",-9999999
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",200,"Transfers Out To",100,"Kilgore ISD (092902)",-9999999
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",200,"Transfers Out To",100,"Leveretts Chapel ISD (201904)",-9999999
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",200,"Transfers Out To",100,"Sabine ISD (092906)",-9999999
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",200,"Transfers Out To",100,"Terrell ISD (129906)",-9999999
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",200,"Transfers Out To",100,"Troup ISD (212904)",-9999999
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",200,"Transfers Out To",100,"West Rusk County Consolidated ISD (201914)",7
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",200,"Transfers Out To",200,"","."
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",200,"Transfers Out To",200,"Total Transfers Out",50
"2011-12",07,"Region VII Kilgore","Overton ISD (201908)",200,"Transfers Out To",300,"","."

