"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2011-12",01,"Region I Edinburg","Roma ISD (214903)",100,"Transfers In From",100,"Rio Grande City CISD (214901)",49
"2011-12",01,"Region I Edinburg","Roma ISD (214903)",100,"Transfers In From",200,"","."
"2011-12",01,"Region I Edinburg","Roma ISD (214903)",100,"Transfers In From",200,"Total Transfers In",49
"2011-12",01,"Region I Edinburg","Roma ISD (214903)",100,"Transfers In From",300,"","."
"2011-12",01,"Region I Edinburg","Roma ISD (214903)",200,"Transfers Out To",100,"Corpus Christi ISD (178904)",-9999999
"2011-12",01,"Region I Edinburg","Roma ISD (214903)",200,"Transfers Out To",100,"Hondo ISD (163904)",-9999999
"2011-12",01,"Region I Edinburg","Roma ISD (214903)",200,"Transfers Out To",100,"Ignite Public Schools And Communit (108801)",67
"2011-12",01,"Region I Edinburg","Roma ISD (214903)",200,"Transfers Out To",100,"La Joya ISD (108912)",-9999999
"2011-12",01,"Region I Edinburg","Roma ISD (214903)",200,"Transfers Out To",100,"San Benito CISD (031912)",6
"2011-12",01,"Region I Edinburg","Roma ISD (214903)",200,"Transfers Out To",100,"San Diego ISD (066902)",6
"2011-12",01,"Region I Edinburg","Roma ISD (214903)",200,"Transfers Out To",100,"San Isidro ISD (214902)",7
"2011-12",01,"Region I Edinburg","Roma ISD (214903)",200,"Transfers Out To",200,"","."
"2011-12",01,"Region I Edinburg","Roma ISD (214903)",200,"Transfers Out To",200,"Total Transfers Out",92
"2011-12",01,"Region I Edinburg","Roma ISD (214903)",200,"Transfers Out To",300,"","."

