"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2016-2017",14,"Region XIV Abilene","Gustine ISD (047903)","Traditional ISD/CSD",100,"Transfers In From",100,"Comanche ISD (047901)",14
"2016-2017",14,"Region XIV Abilene","Gustine ISD (047903)","Traditional ISD/CSD",100,"Transfers In From",100,"Dublin ISD (072902)",5
"2016-2017",14,"Region XIV Abilene","Gustine ISD (047903)","Traditional ISD/CSD",100,"Transfers In From",100,"Priddy ISD (167904)",-9999999
"2016-2017",14,"Region XIV Abilene","Gustine ISD (047903)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2016-2017",14,"Region XIV Abilene","Gustine ISD (047903)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",-9999999
"2016-2017",14,"Region XIV Abilene","Gustine ISD (047903)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2016-2017",14,"Region XIV Abilene","Gustine ISD (047903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Comanche ISD (047901)",25
"2016-2017",14,"Region XIV Abilene","Gustine ISD (047903)","Traditional ISD/CSD",200,"Transfers Out To",100,"De Leon ISD (047902)",-9999999
"2016-2017",14,"Region XIV Abilene","Gustine ISD (047903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Dublin ISD (072902)",-9999999
"2016-2017",14,"Region XIV Abilene","Gustine ISD (047903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Early ISD (025909)",-9999999
"2016-2017",14,"Region XIV Abilene","Gustine ISD (047903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hamilton ISD (097902)",-9999999
"2016-2017",14,"Region XIV Abilene","Gustine ISD (047903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Premier High Schools (072801)",-9999999
"2016-2017",14,"Region XIV Abilene","Gustine ISD (047903)","Traditional ISD/CSD",200,"Transfers Out To",100,"Priddy ISD (167904)",-9999999
"2016-2017",14,"Region XIV Abilene","Gustine ISD (047903)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2016-2017",14,"Region XIV Abilene","Gustine ISD (047903)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",38
"2016-2017",14,"Region XIV Abilene","Gustine ISD (047903)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

