T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2020-2021",08,"Region VIII Mt Pleasant","Texarkana ISD (019907)","Traditional ISD/CSD",100,"Transfers In From",100,"Abilene ISD (221901)",-999
"2020-2021",08,"Region VIII Mt Pleasant","Texarkana ISD (019907)","Traditional ISD/CSD",100,"Transfers In From",100,"Aldine ISD (101902)",-999
"2020-2021",08,"Region VIII Mt Pleasant","Texarkana ISD (019907)","Traditional ISD/CSD",100,"Transfers In From",100,"Alice ISD (125901)",-999
"2020-2021",08,"Region VIII Mt Pleasant","Texarkana ISD (019907)","Traditional ISD/CSD",100,"Transfers In From",100,"Alief ISD (101903)",-999
"2020-2021",08,"Region VIII Mt Pleasant","Texarkana ISD (019907)","Traditional ISD/CSD",100,"Transfers In From",100,"Allen ISD (043901)",-999
"2020-2021",08,"Region VIII Mt Pleasant","Texarkana ISD (019907)","Traditional ISD/CSD",100,"Transfers In From",100,"Alvarado ISD (126901)",-999
"2020-2021",08,"Region VIII Mt Pleasant","Texarkana ISD (019907)","Traditional ISD/CSD",100,"Transfers In From",100,"Alvin ISD (020901)",-999
"2020-2021",08,"Region VIII Mt Pleasant","Texarkana ISD (019907)","Traditional ISD/CSD",100,"Transfers In From",100,"Andrews ISD (002901)",-999
"2020-2021",08,"Region VIII Mt Pleasant","Texarkana ISD (019907)","Traditional ISD/CSD",100,"Transfers In From",100,"Angleton ISD (020902)",-999
"2020-2021",08,"Region VIII Mt Pleasant","Texarkana ISD (019907)","Traditional ISD/CSD",100,"Transfers In From",100,"Anna ISD (043902)",-999
"2020-2021",08,"Region VIII Mt Pleasant","Texarkana ISD (019907)","Traditional ISD/CSD",100,"Transfers In From",100,"Aransas County ISD (004901)",-999
"2020-2021",08,"Region VIII Mt Pleasant","Texarkana ISD (019907)","Traditional ISD/CSD",100,"Transfers In From",100,"Aransas Pass ISD (205901)",-999
"2020-2021",08,"Region VIII Mt Pleasant","Texarkana ISD (019907)","Traditional ISD/CSD",100,"Transfers In From",100,"Arlington ISD (220901)",-999
"2020-2021",08,"Region VIII Mt Pleasant","Texarkana ISD (019907)","Traditional ISD/CSD",100,"Transfers In From",100,"Arp ISD (212901)",-999
"2020-2021",08,"Region VIII Mt Pleasant","Texarkana ISD (019907)","Traditional ISD/CSD",100,"Transfers In From",100,"Athens ISD (107901)",-999
"2020-2021",08,"Region VIII Mt Pleasant","Texarkana ISD (019907)","Traditional ISD/CSD",100,"Transfers In From",100,"Atlanta ISD (034901)",-999
"2020-2021",08,"Region VIII Mt Pleasant","Texarkana ISD (019907)","Traditional ISD/CSD",100,"Transfers In From",100,"Austin ISD (227901)",11
"2020-2021",08,"Region VIII Mt Pleasant","Texarkana ISD (019907)","Traditional ISD/CSD",100,"Transfers In From",100,"Bastrop ISD (011901)",-999
"2020-2021",08,"Region VIII Mt Pleasant","Texarkana ISD (019907)","Traditional ISD/CSD",100,"Transfers In From",100,"Bay City ISD (158901)",-999
"2020-2021",08,"Region VIII Mt Pleasant","Texarkana ISD (019907)","Traditional ISD/CSD",100,"Transfers In From",100,"Beeville ISD (013901)",-999
"2020-2021",08,"Region VIII Mt Pleasant","Texarkana ISD (019907)","Traditional ISD/CSD",100,"Transfers In From",100,"Belton ISD (014903)",-999
"2020-2021",08,"Region VIII Mt Pleasant","Texarkana ISD (019907)","Traditional ISD/CSD",100,"Transfers In From",100,"Big Spring ISD (114901)",-999
"2020-2021",08,"Region VIII Mt Pleasant","Texarkana ISD (019907)","Traditional ISD/CSD",100,"Transfers In From",100,"Birdville ISD (220902)",-999
"2020-2021",08,"Region VIII Mt Pleasant","Texarkana ISD (019907)","Traditional ISD/CSD",100,"Transfers In From",100,"Bloomburg ISD (034909)",-999
"2020-2021",08,"Region VIII Mt Pleasant","Texarkana ISD (019907)","Traditional ISD/CSD",100,"Transfers In From",100,"Bonham ISD (074903)",-999
