"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2012-13",05,"Region V Beaumont","Lumberton ISD (100907)",100,"Transfers In From",100,"Beaumont ISD (123910)",-9999999
"2012-13",05,"Region V Beaumont","Lumberton ISD (100907)",100,"Transfers In From",100,"Buna ISD (121903)",-9999999
"2012-13",05,"Region V Beaumont","Lumberton ISD (100907)",100,"Transfers In From",100,"Warren ISD (229904)",-9999999
"2012-13",05,"Region V Beaumont","Lumberton ISD (100907)",100,"Transfers In From",200,"","."
"2012-13",05,"Region V Beaumont","Lumberton ISD (100907)",100,"Transfers In From",200,"Total Transfers In",6
"2012-13",05,"Region V Beaumont","Lumberton ISD (100907)",100,"Transfers In From",300,"","."
"2012-13",05,"Region V Beaumont","Lumberton ISD (100907)",200,"Transfers Out To",100,"Beaumont ISD (123910)",5
"2012-13",05,"Region V Beaumont","Lumberton ISD (100907)",200,"Transfers Out To",100,"Buna ISD (121903)",-9999999
"2012-13",05,"Region V Beaumont","Lumberton ISD (100907)",200,"Transfers Out To",100,"Evadale ISD (121906)",11
"2012-13",05,"Region V Beaumont","Lumberton ISD (100907)",200,"Transfers Out To",100,"Hardin-Jefferson ISD (100905)",6
"2012-13",05,"Region V Beaumont","Lumberton ISD (100907)",200,"Transfers Out To",100,"Harmony Science Academy (101846)",6
"2012-13",05,"Region V Beaumont","Lumberton ISD (100907)",200,"Transfers Out To",100,"Judson ISD (015916)",-9999999
"2012-13",05,"Region V Beaumont","Lumberton ISD (100907)",200,"Transfers Out To",100,"Kountze ISD (100903)",12
"2012-13",05,"Region V Beaumont","Lumberton ISD (100907)",200,"Transfers Out To",100,"Premier High Schools (072801)",-9999999
"2012-13",05,"Region V Beaumont","Lumberton ISD (100907)",200,"Transfers Out To",100,"Silsbee ISD (100904)",13
"2012-13",05,"Region V Beaumont","Lumberton ISD (100907)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",36
"2012-13",05,"Region V Beaumont","Lumberton ISD (100907)",200,"Transfers Out To",100,"Vidor ISD (181907)",-9999999
"2012-13",05,"Region V Beaumont","Lumberton ISD (100907)",200,"Transfers Out To",100,"Warren ISD (229904)",-9999999
"2012-13",05,"Region V Beaumont","Lumberton ISD (100907)",200,"Transfers Out To",200,"","."
"2012-13",05,"Region V Beaumont","Lumberton ISD (100907)",200,"Transfers Out To",200,"Total Transfers Out",105
"2012-13",05,"Region V Beaumont","Lumberton ISD (100907)",200,"Transfers Out To",300,"","."

