"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",100,"Transfers In From",100,"Bland ISD (116915)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",100,"Transfers In From",100,"Blue Ridge ISD (043917)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",100,"Transfers In From",100,"Caddo Mills ISD (116901)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",100,"Transfers In From",100,"Celina ISD (043903)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",100,"Transfers In From",100,"Denton ISD (061901)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",100,"Transfers In From",100,"Greenville ISD (116905)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",100,"Transfers In From",100,"Lewisville ISD (061902)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",100,"Transfers In From",100,"Plano ISD (043910)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",100,"Transfers In From",100,"Princeton ISD (043911)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",100,"Transfers In From",200,"","."
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",100,"Transfers In From",200,"Total Transfers In",15
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",100,"Transfers In From",300,"","."
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",200,"Transfers Out To",100,"Axtell ISD (161918)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",200,"Transfers Out To",100,"Bland ISD (116915)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",200,"Transfers Out To",100,"Blue Ridge ISD (043917)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",200,"Transfers Out To",100,"Community ISD (043918)",13
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",200,"Transfers Out To",100,"Greenville ISD (116905)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",200,"Transfers Out To",100,"Harmony Science Acad (Waco) (161807)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",200,"Transfers Out To",100,"Leonard ISD (074909)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",200,"Transfers Out To",100,"Lone Oak ISD (116906)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",200,"Transfers Out To",100,"Lovejoy ISD (043919)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",200,"Transfers Out To",100,"McKinney ISD (043907)",7
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",200,"Transfers Out To",100,"Mesquite ISD (057914)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",200,"Transfers Out To",100,"Plano ISD (043910)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",200,"Transfers Out To",100,"Premier High Schools (072801)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",200,"Transfers Out To",100,"Princeton ISD (043911)",20
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",200,"Transfers Out To",100,"Prosper ISD (043912)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",200,"Transfers Out To",100,"Richland Collegiate High School (057840)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",200,"Transfers Out To",100,"Rockwall ISD (199901)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",200,"Transfers Out To",100,"Southwest School (101838)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",200,"Transfers Out To",100,"Terrell ISD (129906)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",200,"Transfers Out To",100,"Wylie ISD (043914)",6
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",200,"Transfers Out To",200,"","."
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",200,"Transfers Out To",200,"Total Transfers Out",77
"2012-13",10,"Region X Richardson","Farmersville ISD (043904)",200,"Transfers Out To",300,"","."

