T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2018-2019",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Austin ISD (227901)",40
"2018-2019",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Burnet CISD (027903)",-999
"2018-2019",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Del Valle ISD (227910)",-999
"2018-2019",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Elgin ISD (011902)",-999
"2018-2019",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Georgetown ISD (246904)",66
"2018-2019",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Giddings ISD (144901)",-999
"2018-2019",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Hutto ISD (246906)",104
"2018-2019",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Jarrell ISD (246907)",-999
"2018-2019",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Lago Vista ISD (227912)",-999
"2018-2019",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Lake Travis ISD (227913)",-999
"2018-2019",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Leander ISD (246913)",158
"2018-2019",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Liberty Hill ISD (246908)",10
"2018-2019",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Manor ISD (227907)",15
"2018-2019",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Marble Falls ISD (027904)",-999
"2018-2019",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Pflugerville ISD (227904)",101
"2018-2019",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",100,"Taylor ISD (246911)",-999
"2018-2019",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",200,,0
"2018-2019",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",517
"2018-2019",13,"Region XIII Austin","Round Rock ISD (246909)","Traditional ISD/CSD",100,"Transfers In From",300,,0
