"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",02,"Region II Corpus Christi","Pettus ISD (013903)",100,"Transfers In From",100,"Beeville ISD (013901)",51
"2014-15",02,"Region II Corpus Christi","Pettus ISD (013903)",100,"Transfers In From",100,"Goliad ISD (088902)",-9999999
"2014-15",02,"Region II Corpus Christi","Pettus ISD (013903)",100,"Transfers In From",100,"Karnes City ISD (128901)",-9999999
"2014-15",02,"Region II Corpus Christi","Pettus ISD (013903)",100,"Transfers In From",100,"Kenedy ISD (128902)",5
"2014-15",02,"Region II Corpus Christi","Pettus ISD (013903)",100,"Transfers In From",100,"Pawnee ISD (013902)",-9999999
"2014-15",02,"Region II Corpus Christi","Pettus ISD (013903)",100,"Transfers In From",200,"","."
"2014-15",02,"Region II Corpus Christi","Pettus ISD (013903)",100,"Transfers In From",200,"Total Transfers In",64
"2014-15",02,"Region II Corpus Christi","Pettus ISD (013903)",100,"Transfers In From",300,"","."
"2014-15",02,"Region II Corpus Christi","Pettus ISD (013903)",200,"Transfers Out To",100,"Beeville ISD (013901)",11
"2014-15",02,"Region II Corpus Christi","Pettus ISD (013903)",200,"Transfers Out To",100,"Goliad ISD (088902)",-9999999
"2014-15",02,"Region II Corpus Christi","Pettus ISD (013903)",200,"Transfers Out To",100,"Kenedy ISD (128902)",-9999999
"2014-15",02,"Region II Corpus Christi","Pettus ISD (013903)",200,"Transfers Out To",100,"Pawnee ISD (013902)",6
"2014-15",02,"Region II Corpus Christi","Pettus ISD (013903)",200,"Transfers Out To",100,"Sinton ISD (205906)",-9999999
"2014-15",02,"Region II Corpus Christi","Pettus ISD (013903)",200,"Transfers Out To",100,"Skidmore-Tynan ISD (013905)",-9999999
"2014-15",02,"Region II Corpus Christi","Pettus ISD (013903)",200,"Transfers Out To",100,"St Mary's Academy Charter School (013801)",-9999999
"2014-15",02,"Region II Corpus Christi","Pettus ISD (013903)",200,"Transfers Out To",100,"Temple ISD (014909)",-9999999
"2014-15",02,"Region II Corpus Christi","Pettus ISD (013903)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2014-15",02,"Region II Corpus Christi","Pettus ISD (013903)",200,"Transfers Out To",100,"Three Rivers ISD (149902)",-9999999
"2014-15",02,"Region II Corpus Christi","Pettus ISD (013903)",200,"Transfers Out To",200,"","."
"2014-15",02,"Region II Corpus Christi","Pettus ISD (013903)",200,"Transfers Out To",200,"Total Transfers Out",30
"2014-15",02,"Region II Corpus Christi","Pettus ISD (013903)",200,"Transfers Out To",300,"","."

